"  1.        3.61832   6.93125  10.33886  13.81984  17.37633  21.01646
  40.0869   42.01348  44.29516  46.8499   49.60035  52.47647  55.41655
  58.3667   61.28046  64.11962  66.85826  69.49581  72.12581  74.80408
  77.33621  79.65553  81.75773  83.70562  85.67824  88.13172  91.99949
  97.41987 104.34547 112.97448 123.58706 136.42207 151.62014 169.25592
 189.3923  212.11074 237.51922 265.75057 296.95867 331.31493"
" 39.92517  39.92758  39.93992  39.97542  40.07607  40.34611  41.01939
  42.25195  43.95664  46.0339   48.40099  50.98046  53.70079  56.49798
  59.3158   62.10559  64.82705  67.45128  69.96984  72.43029  74.97522
  77.42948  79.70358  81.78908  83.75134  85.77524  88.33039  92.27756
  97.79737 104.87879 113.7225  124.58618 137.67891 153.12301 170.98846
 191.34    214.26222 239.8656  268.2847  299.67443 334.20677"
" 42.76212  42.76014  42.7593   42.77093  42.83054  43.01885  43.51231
  44.50721  45.9881   47.85887  50.03539  52.44022  55.00095  57.6518
  60.33445  62.99824  65.60086  68.11078  70.51386  72.83387  75.21453
  77.5789   79.8013   81.86738  83.8437   85.92046  88.58351  92.61791
  98.24552 105.48706 114.54277 125.64934 138.98974 154.67068 172.75821
 193.31873 216.43954 242.23338 270.83633 302.40419 337.10943"
" 45.60561  45.59923  45.58545  45.57406  45.59554  45.71543  46.06886
  46.84683  48.10471  49.76736  51.75081  53.97774  56.37533  58.87649
  61.42113  63.95673  66.4391   68.83438  71.12409  73.31888  75.52699
  77.78824  79.95119  81.99369  83.98257  86.11313  88.88981  93.01891
  98.76126 106.16675 115.43207 126.77414 140.35302 156.26223 174.5646
 195.32804 218.64232 244.6222  273.40508 305.14758 340.02254"
" 48.45737  48.44658  48.42014  48.38644  48.372    48.43171  48.67254
  49.26188  50.30285  51.75687  53.54527  55.59144  57.82261  60.17086
  62.57462  64.97973  67.34023  69.6202   71.79773  73.87497  75.91854
  78.06107  80.15615  82.16976  84.16859  86.35333  89.24862  93.47965
  99.34189 106.91457 116.38731 127.95825 141.76729 157.89675 176.407
 197.36746 220.87016 247.03169 275.99063 307.90427 342.94577"
" 51.31909  51.3039   51.26504  51.2097   51.16112  51.16626  51.31258
  51.74149  52.57777  53.82485  55.41697  57.27996  59.34171  61.53393
  63.79396  66.06616  68.30301  70.46672  72.53263  74.49696  76.40019
  78.40058  80.41915  82.39795  84.40325  86.64197  89.65984  94.00017
  99.98505 107.72741 117.4056  129.19952 143.23112 159.57333 178.2848
 199.43652 223.12267 249.46149 278.59262 310.67392 345.87876"
" 54.19241  54.17284  54.1218   54.04543  53.9642   53.91889  53.9829
  54.27513  54.92355  55.96831  57.3641   59.04208  60.93173  62.96496
  65.0784   67.21523  69.3265   71.37276  73.32711  75.18149  76.96303
  78.80967  80.74307  82.68103  84.68883  86.9809   90.12398  94.58084
 100.68861 108.6024  118.48429 130.49597 144.74318 161.29109 180.19735
 201.53474 225.39944 251.91123 281.21071 313.45619 348.82118"
" 57.07892  57.055    56.99204  56.89521  56.78261  56.69007  56.68039
  56.8544   57.33347  58.18378  59.38474  60.87662  62.59189  64.46335
  66.42741  68.42634  70.40996  72.3374   74.17988  75.92615  77.59508
  79.29126  81.13049  83.02196  85.02825  87.37295  90.64221  95.2199
 101.45071 109.53689 119.62101 131.84584 146.30223 163.04914 182.14403
 203.6616  227.70005 254.38056 283.84457 316.25077 351.77273"
" 59.98017  59.95193  59.8773   59.76055  59.61774  59.48056  59.40361
  59.47339  59.80089  60.46726  61.47672  62.78236  64.32146  66.02863
  67.8406   69.69907  71.55288  73.35994  75.08993  76.72918  78.29108
  79.8499   81.58356  83.42364  85.42494  87.82198  91.21652  95.9162
 102.26973 110.52851 120.81373 133.2476  147.90713 164.84665 184.1242
 205.81663 230.02409 256.86912 286.49386 319.05733 354.73308"
" 62.89766  62.86516  62.77909  62.64293  62.47094  62.29132  62.15207
  62.12832  62.31994  62.81448  63.63763  64.758    66.11977  67.66044
  69.31771  71.03316  72.75492  74.43988  76.05648  77.58924  79.04781
  80.49069  82.10401  83.88873  85.88255  88.33289  91.84986  96.66976
 103.1443  111.57517 122.06083 134.69993 149.55684 166.68281 186.13724
 207.99932 232.37115 259.37653 289.15826 321.87556 357.70193"
" 65.83284  65.79613  65.69887  65.5438   65.34358  65.12342  64.92588
  64.81691  64.88594  65.22118  65.86487  66.80213  67.98611  69.35846
  70.8586   72.4285   74.01588  75.57689  77.07897  78.50533  79.86307
  81.20219  82.6931   84.41948  86.40473  88.91181  92.54619  97.4818
 104.07335 112.67519 123.36112 136.20178 151.25042 168.55684 188.18252
 210.20917 234.74083 261.90246 291.83745 324.70517 360.67898"
" 68.78712  68.74626  68.63805  68.46455  68.23699  67.97796  67.72547
  67.53791  67.49539  67.68344  68.1557   68.91323  69.91976  71.12241
  72.4632   73.88506  75.33571  76.7708   78.15704  79.47671  80.73529
  81.97774  83.35179  85.01767  86.99486  89.56703  93.31038  98.35509
 105.05628 113.82743 124.71393 137.75232 152.98702 170.46801 190.25944
 212.44569 237.13271 264.44655 294.53111 327.54585 363.66396"
" 71.76185  71.7169   71.59799  71.40653  71.15245  70.85607  70.55147
  70.29075  70.14584  70.19786  70.50741  71.08969  71.91993  72.95202
  74.13153  75.40297  76.71449  78.02156  79.29046  80.50286  81.66332
  82.81395  84.08102  85.68456  87.65594  90.30266  94.14796  99.29445
 106.09344 115.03163 126.11912 139.35094 154.76589 172.41563 192.36743
 214.70841 239.54638 267.00844 297.23892 330.39731 366.65659"
" 74.75835  74.70938  74.58001  74.37104  74.09123  73.75886  73.40464
  73.07532  72.83567  72.76169  72.91747  73.32986  73.98582  74.84706
  75.86365  76.98239  78.15238  79.32925  80.47914  81.58345  82.64636
  83.70864  84.88299  86.42095  88.39047  91.12023  95.06445 100.30698
 107.18758 116.28901 127.57713 140.99723 156.58638 174.39905 194.50592
 216.99686 241.98147 269.58781 299.96059 333.25928 369.65658"
" 77.77786  77.72497  77.58537  77.35934  77.05454  76.68746  76.28583
  75.89178  75.56388  75.37277  75.38355  75.63209  76.11657  76.80728
  77.65967  78.6236   79.64967  80.69409  81.72314  82.71829  83.68387
  84.66039  85.75505  87.22724  89.20052  92.02182  96.06473 101.40123
 108.34396 117.60326 129.0889  142.69094 158.44789 176.41765 196.67437
 219.31058 244.43757 272.18432 302.69582 336.13148 372.66369"
" 80.82161  80.76488  80.61531  80.37265  80.04358  79.64296  79.1959
  78.74051  78.32991  78.0295   77.90367  77.99483  78.31134  78.83242
  79.51973  80.32695  81.20675  82.11639  83.02262  83.90736  84.77548
  85.66821  86.69109  88.10351  90.08779  93.0091   97.15249 102.58508
 109.5855  118.9813  130.65577 144.43194 160.34991 178.47088 198.87227
 221.64913 246.91433 274.79763 305.44431 339.01364 375.67765"
" 83.89076  83.83028  83.67099  83.41213  83.05949  82.62644  82.13576
  81.62203  81.13355  80.73074  80.47618  80.41663  80.56926  80.92224
  81.44403  82.09283  82.82408  83.59654  84.37788  85.15075  85.92104
  86.73148  87.68842  89.04959  91.0538   94.08307  98.33006 103.86371
 110.94021 120.43215 132.27928 146.22021 162.29201 180.55822 201.09914
 224.01209 249.41136 277.42744 308.20579 341.90551 378.69822"
" 86.98645  86.92233  86.75355  86.47892  86.10337  85.63893  85.10629
  84.53691  83.9748   83.47572  83.09973  82.89617  82.88952  83.07649
  83.43276  83.92173  84.50223  85.13509  85.7893   86.44866  87.12053
  87.84984  88.7456   90.06525  92.10014  95.24419  99.59844 105.23904
 112.40891 121.9637  133.96097 148.05581 164.2738  182.67919 203.35452
 226.39905 251.92832 280.07344 310.97998 344.80682 381.72518"
" 90.10975  90.04209  89.86409  89.5741   89.17628  88.68145  88.10841
  87.48581  86.85385  86.26396  85.77329  85.43233  85.27134  85.29493
  85.48616  85.81416  86.24182  86.73263  87.25738  87.80143  88.37408
  89.02315  89.86185  91.15024  93.2289   96.49242 100.95758 106.71046
 113.98444 123.5809  135.70226 149.93883 166.29496 184.83336 205.63799
 228.80963 254.46488 282.73533 313.76661 347.71735 384.75827"
" 93.26171  93.19063  93.00365  92.69871  92.27926  91.75499  91.14298
  90.4694   89.771    89.09521  88.49606  88.02412  87.714    87.57734
  87.60447  87.77071  88.0436   88.38988  88.78271  89.20948  89.68191
  90.25144  91.03684  92.30446  94.44445  97.82739 102.40665 108.27582
 115.65962 125.2874  137.50431 151.86938 168.35522 187.02036 207.94914
 231.24346 257.0207  285.41283 316.56543 350.63684 387.7973 "
" 96.44333  96.36896  96.17325  95.85376  95.41329  94.86048  94.21088
  93.48837  92.72663  91.96939  91.26749  90.67076  90.21687  89.9235
  89.78795  89.792    89.90834  90.10765  90.366    90.67335  91.0444
  91.53491  92.27058  93.52807  95.7497   99.24851 103.94431 109.93219
 117.42815 127.08304 139.36805 153.84761 170.45437 189.23983 210.28763
 233.70021 259.59549 288.10565 319.37619 353.56509 390.84204"
" 99.65557  99.57803  99.37385  99.04022  98.57933  97.99885  97.31293
  96.54341  95.72117  94.88653  94.08716  93.37157  92.77936  92.3332
  92.03689  91.87868  91.83694  91.88685  92.00806  92.19368  92.46202
  92.87392  93.56338  94.82161  97.1407  100.75502 105.56891 111.67639
 119.28456 128.96407 141.29426 155.87367 172.59223 191.49148 212.65313
 236.17955 262.18895 290.81355 322.19866 356.50187 393.89229"
"102.89937 102.81879 102.6064  102.25903 101.77828 101.17098 100.44996
  99.63523  98.7551   97.84678  96.95484  96.12603  95.40096  94.80626
  94.35156  94.03147  93.83034  93.72849  93.70979  93.77121  93.93532
  94.26896  94.91577  96.18611  98.61586 102.34608 107.27865 113.50521
 121.22406 130.92894 143.28372 157.94776 174.7687  193.77508 215.04533
 238.68121 264.8008  293.53626 325.03261 359.44696 396.94786"
"106.1756  106.09214 105.87179 105.51106 105.01104 104.37772 103.62277
 102.76449 101.82891 100.85034  99.87037  98.93372  98.08123  97.34249
  96.73221  96.25106  95.88956  95.63367  95.47222  95.40678  95.46498
  95.72062  96.32854  97.6232  100.17443 104.0208  109.07162 115.41554
 123.24241 132.97891 145.33743 160.07012 176.98372 196.0904  217.464
 241.2049  267.43081 296.27357 327.87783 362.40019 400.00856"
"109.48513 109.39893 109.17088 108.7972  108.27844 107.61989 106.83212
 105.93188 104.94311 103.89747 102.8337  101.79432 100.81978  99.94173
  99.17911  98.5382   98.01567  97.60359  97.29649  97.10134  97.05179
  97.22965  97.80273  99.13514 101.81593 105.77821 110.94591 117.40444
 125.33583 135.11995 147.45734 162.24104 179.23729 198.43732 219.9089
 243.7504  270.07872 299.02523 330.7341  365.36135 403.07421"
"112.82879 112.74    112.50452 112.11825 111.58132 110.89829 110.07875
 109.13805 108.09821 106.98847 105.84484 104.70759 103.61627 102.60379
 101.69248 100.89359 100.2098   99.63958  99.18385  98.85596  98.69661
  98.79693  99.33961 100.72507 103.54008 107.61734 112.89958 119.46913
 127.50096 137.34132 149.64636 164.46094 181.52947 200.81571 222.37985
 246.31749 272.74433 301.79106 333.60125 368.33026 406.14465"
"116.20735 116.11614 115.87349 115.47503 114.92044 114.21367 113.36337
 112.38364 111.29472 110.12363 108.90386 107.67334 106.47039 105.32849
 104.2725  103.31795 102.47312 101.74304 101.13569 100.67182 100.40044
 100.42344 100.94075 102.398   105.34662 109.53715 114.93076 121.60703
 129.73474 139.63418 151.90222 166.73037 183.8604  203.22553 224.87672
 248.90599 275.42745 304.57087 336.47908 371.30677 409.21972"
"119.6216  119.52813 119.27857 118.86829 118.29657 117.56676 116.68669
 115.66926 114.53315 113.30331 112.01085 110.69143 109.38187 108.11563
 106.91931 105.81193 104.80681 103.91547 103.15352 102.55023 102.16435
 102.11034 102.60802 104.1619  107.23535 111.53657 117.03758 123.81571
 132.03442 141.99332 154.22382 169.05011 186.23028 205.66677 227.39939
 251.51574 278.12789 307.36447 339.36744 374.29071 412.29927"
"123.07227 122.97671 122.72051 122.29878 121.71043 120.95827 120.04936
 118.99553 117.81399 116.52783 115.16595 113.76177 112.35046 110.96499
 109.63301 108.37613 107.21205 106.15847 105.23902 104.49264 103.98957
 103.85891 104.34371 106.0141  109.20601 113.61449 119.21823 126.09291
 134.39751 144.41484 156.61238 171.42132 188.63943 208.1395  229.9478
 254.14662 280.84552 310.17171 342.26617 377.28194 415.38315"
