 2.63670942e+03 1.55693595e+05 2.75059547e+07 6.56447559e+09"
"3.67451159e+04 3.41447468e+04 2.71109396e+04 1.56934122e+04
 5.22558530e+03 5.95705440e+02 7.52255940e+02 1.09270654e+03
 8.62077710e+02 5.31879150e+02 2.47350710e+02 8.46502300e+01
 1.27385030e+02 9.88499200e+01 7.79761100e+01 1.33464040e+02
 3.51064478e+03 1.60951904e+05 1.71667884e+07 5.70538215e+09"
"6.00632191e+04 5.42488217e+04 4.02154699e+04 2.12237927e+04
 6.08520842e+03 3.54572010e+02 1.40004153e+03 1.67157850e+03
 1.23035618e+03 7.42664750e+02 3.41999760e+02 8.79571100e+01
 1.48849550e+02 1.18067170e+02 7.53203300e+01 1.69669720e+02
 4.40138861e+03 1.53058447e+05 7.94022151e+06 4.85425999e+09"
"9.01110021e+04 7.96502043e+04 5.58052304e+04 2.69744297e+04
 6.49683117e+03 8.52567680e+02 2.45562207e+03 2.50654177e+03
 1.72949202e+03 1.02271532e+03 4.65213990e+02 1.05626810e+02
 1.77336490e+02 1.46576560e+02 7.69365500e+01 2.19084400e+02
 5.15486527e+03 1.27047531e+05 1.11564016e+05 4.03063506e+09"
"1.25867997e+05 1.09247165e+05 7.27299144e+04 3.21145701e+04
 6.32895212e+03 1.89552988e+03 4.12915741e+03 3.68080281e+03
 2.39378785e+03 1.38775273e+03 6.21210790e+02 1.32292520e+02
 2.15628390e+02 1.86741900e+02 8.90095600e+01 2.79880430e+02
 5.55507611e+03 7.99567017e+04 6.13472769e+06 3.25192069e+09"
"1.64948593e+05 1.40775897e+05 8.91115057e+04 3.56167634e+04
 5.98029384e+03 3.70215734e+03 6.71667266e+03 5.29249988e+03
 3.26566640e+03 1.85460517e+03 8.13511390e+02 1.64215570e+02
 2.67864720e+02 2.41831660e+02 1.13565350e+02 3.46256020e+02
 5.33129885e+03 7.74768299e+03 1.07040761e+07 2.53283299e+09"
"2.03474094e+05 1.70762069e+05 1.02516627e+05 3.67408197e+04
 6.03436300e+03 6.82147878e+03 1.06355441e+04 7.45058276e+03
 4.39905897e+03 2.44044445e+03 1.04430684e+03 1.97853570e+02
 3.39747110e+02 3.16262160e+02 1.52096550e+02 4.05991090e+02
 4.19707865e+03 9.04718209e+04 1.36155753e+07 1.88502367e+09"
"2.36215910e+05 1.94759067e+05 1.10289841e+05 3.47776765e+04
 7.53337741e+03 1.22721118e+04 1.64516822e+04 1.02645071e+04
 5.86435642e+03 3.16279535e+03 1.31371800e+03 2.27981060e+02
 4.39236760e+02 4.16018300e+02 2.06573920e+02 4.37667340e+02
 1.80406364e+03 2.08544290e+05 1.52318180e+07 1.31679245e+09"
"2.57161068e+05 2.07858789e+05 1.09793269e+05 3.01058418e+04
 1.12321124e+04 2.16318969e+04 2.49004482e+04 1.38257949e+04
 7.75566317e+03 4.03853185e+03 1.61896840e+03 2.48752350e+02
 5.77487830e+02 5.48911220e+02 2.80424140e+02 4.07696360e+02
 2.75111197e+03 3.41294553e+05 1.57130541e+07 8.32994860e+08"
