 1.41793800e+01 1.45797000e+01 1.49986600e+01 1.53333000e+01
 1.55330400e+01 1.58562800e+01 1.58581700e+01 1.77555600e+01
 2.32177400e+01 2.02459400e+01 2.05378500e+01 2.24336000e+01
 2.24558900e+01 1.34133244e+08 2.31530470e+12 2.99973043e+15"
"1.38914000e+00 1.55100000e+00 1.86153000e+00 2.34730000e+00
 2.86996000e+00 3.38949000e+00 3.89184000e+00 4.44102000e+00
 4.96338000e+00 5.44099000e+00 6.00092000e+00 6.48068000e+00
 6.91660000e+00 7.32701000e+00 7.66385000e+00 7.87971000e+00
 7.94848000e+00 1.46119400e+01 5.31166300e+01 3.47099000e+01
 1.57222200e+01 1.42913700e+01 1.40830100e+01 1.41112500e+01
 1.43631200e+01 1.47182400e+01 1.51084500e+01 1.54248600e+01
 1.55766100e+01 1.58537500e+01 1.57726600e+01 2.10137000e+01
 2.65697100e+01 2.09763100e+01 2.14644800e+01 2.38927200e+01
 2.37187300e+01 1.23206858e+08 2.21113739e+12 2.90747410e+15"
"1.54646000e+00 1.65721000e+00 1.96117000e+00 2.40386000e+00
 2.90011000e+00 3.42684000e+00 3.91783000e+00 4.44234000e+00
 4.94237000e+00 5.39459000e+00 5.95816000e+00 6.42695000e+00
 6.85483000e+00 7.25855000e+00 7.57458000e+00 7.79348000e+00
 8.03364000e+00 2.79298500e+01 8.41018100e+01 5.26368500e+01
 1.71482400e+01 1.49294600e+01 1.44726100e+01 1.43685500e+01
 1.45593100e+01 1.48635500e+01 1.52238600e+01 1.55289200e+01
 1.56325100e+01 1.58698000e+01 1.57120300e+01 2.56497900e+01
 3.18422100e+01 2.17796900e+01 2.26555900e+01 2.57945800e+01
 2.54859300e+01 1.10931721e+08 2.08782270e+12 2.79545552e+15"
"1.67185000e+00 1.78241000e+00 2.08706000e+00 2.46495000e+00
 2.94636000e+00 3.46427000e+00 3.96841000e+00 4.45226000e+00
 4.93128000e+00 5.37413000e+00 5.91607000e+00 6.37678000e+00
 6.79867000e+00 7.20123000e+00 7.53128000e+00 7.77008000e+00
 7.95896000e+00 5.30249000e+01 1.36189290e+02 8.31451000e+01
 1.86777700e+01 1.56381700e+01 1.48828300e+01 1.46515100e+01
 1.47682400e+01 1.50153600e+01 1.53438300e+01 1.56451300e+01
 1.57049600e+01 1.59045100e+01 1.56741800e+01 3.18179200e+01
 3.97093400e+01 2.26863600e+01 2.42038700e+01 2.82938100e+01
 2.78935500e+01 9.79010605e+07 1.94933531e+12 2.66643668e+15"
"1.80752000e+00 1.91521000e+00 2.20983000e+00 2.54826000e+00
 2.98723000e+00 3.49094000e+00 4.00496000e+00 4.47003000e+00
 4.91950000e+00 5.36793000e+00 5.86911000e+00 6.33610000e+00
 6.75475000e+00 7.13164000e+00 7.45824000e+00 7.67559000e+00
 7.31092000e+00 9.95992600e+01 2.24581610e+02 1.35990580e+02
 2.07457700e+01 1.63898300e+01 1.53357900e+01 1.49741800e+01
 1.49924300e+01 1.51773400e+01 1.54675800e+01 1.57726200e+01
 1.57954100e+01 1.59583300e+01 1.56552600e+01 3.97959800e+01
 5.08029900e+01 2.37475800e+01 2.62598200e+01 3.15875800e+01
 3.11197100e+01 8.46778666e+07 1.79982082e+12 2.52339907e+15"
"1.95565000e+00 2.08072000e+00 2.31917000e+00 2.66219000e+00
 3.04903000e+00 3.52635000e+00 4.02510000e+00 4.49505000e+00
 4.91871000e+00 5.40593000e+00 5.82377000e+00 6.28113000e+00
 6.68000000e+00 7.05001000e+00 7.33290000e+00 7.41291000e+00
 1.45722200e+01 1.85789040e+02 3.75854730e+02 2.27158900e+02
 2.77875200e+01 1.71167800e+01 1.58350500e+01 1.53356700e+01
 1.52428700e+01 1.53574700e+01 1.55948900e+01 1.59102500e+01
 1.59031000e+01 1.60317700e+01 1.56532400e+01 4.99269700e+01
 6.60969100e+01 2.49988700e+01 2.91099100e+01 3.59341400e+01
 3.53492900e+01 7.17642045e+07 1.64341317e+12 2.36944112e+15"
"2.13923000e+00 2.23517000e+00 2.42748000e+00 2.78494000e+00
 3.13686000e+00 3.58125000e+00 4.06757000e+00 4.51843000e+00
 4.95608000e+00 5.43850000e+00 5.80647000e+00 6.23154000e+00
 6.60599000e+00 6.94381000e+00 7.15620000e+00 7.16323000e+00
 4.12144300e+01 3.45177260e+02 6.36732150e+02 3.85057500e+02
 5.25398500e+01 1.80208800e+01 1.63475200e+01 1.57386900e+01
 1.55121500e+01 1.55530500e+01 1.57268400e+01 1.60565300e+01
 1.60269200e+01 1.61251100e+01 1.56726600e+01 6.25524200e+01
 8.73266000e+01 2.65207400e+01 3.30269600e+01 4.16716500e+01
 4.08623200e+01 5.95748387e+07 1.48407007e+12 2.20767962e+15"
"2.28925000e+00 2.37010000e+00 2.54882000e+00 2.87936000e+00
 3.24782000e+00 3.60119000e+00 4.09365000e+00 4.55408000e+00
 5.01818000e+00 5.44722000e+00 5.83599000e+00 6.19708000e+00
 6.54023000e+00 6.84023000e+00 7.01309000e+00 7.69075000e+00
 1.03405570e+02 6.39726740e+02 1.08944577e+03 6.59736540e+02
 1.02064510e+02 1.93135800e+01 1.68382800e+01 1.61546000e+01
 1.58185900e+01 1.57609700e+01 1.58658100e+01 1.62093500e+01
 1.61654900e+01 1.62390500e+01 1.57215200e+01 7.80493100e+01
 1.16098940e+02 2.85687600e+01 3.83567800e+01 4.92364900e+01
 4.80785500e+01 4.84228239e+07 1.32543388e+12 2.04115855e+15"
"2.42397000e+00 2.48329000e+00 2.71643000e+00 2.95346000e+00
 3.36093000e+00 3.69843000e+00 4.12723000e+00 4.58319000e+00
 5.03105000e+00 5.47341000e+00 5.85571000e+00 6.19585000e+00
 6.52365000e+00 6.81731000e+00 7.14330000e+00 7.56481000e+00
 2.40726560e+02 1.18374556e+03 1.87936162e+03 1.13955164e+03
 1.96230720e+02 2.15695300e+01 1.74012700e+01 1.65745600e+01
 1.61570000e+01 1.59826500e+01 1.60167900e+01 1.63664800e+01
 1.63167500e+01 1.63740700e+01 1.57990600e+01 9.68374300e+01
 1.54490870e+02 3.15521000e+01 4.55592300e+01 5.91971800e+01
 5.75195300e+01 3.85153567e+07 1.17072291e+12 1.87276860e+15"
"2.55978000e+00 2.65278000e+00 2.84719000e+00 3.07874000e+00
 3.43287000e+00 3.85564000e+00 4.21103000e+00 4.60158000e+00
 4.99255000e+00 5.50538000e+00 5.90091000e+00 6.24308000e+00
 6.59145000e+00 6.93203000e+00 7.32626000e+00 1.96699500e+01
 5.34372910e+02 2.18799303e+03 3.26388514e+03 1.98102770e+03
 3.73339080e+02 2.55748700e+01 1.80134200e+01 1.70033500e+01
 1.65099500e+01 1.62269200e+01 1.61860700e+01 1.65266100e+01
 1.64790300e+01 1.65305600e+01 1.59040900e+01 1.19348220e+02
 2.05194910e+02 3.61130500e+01 5.52628500e+01 7.22810500e+01
 6.99296200e+01 2.99586262e+07 1.02265574e+12 1.70517940e+15"
"2.75705000e+00 2.82203000e+00 2.95745000e+00 3.22948000e+00
 3.51909000e+00 3.91997000e+00 4.29423000e+00 4.63941000e+00
 5.00728000e+00 5.51884000e+00 5.92712000e+00 6.30715000e+00
 6.65921000e+00 6.97079000e+00 7.02674000e+00 7.64084600e+01
 1.14814902e+03 4.04067078e+03 5.69912576e+03 3.46044764e+03
 7.09369950e+02 2.92848200e+01 1.90648000e+01 1.73832500e+01
 1.68869100e+01 1.65054900e+01 1.63750100e+01 1.66925600e+01
 1.66518800e+01 1.67056200e+01 1.60339600e+01 1.45998180e+02
 2.71553580e+02 4.29942300e+01 6.82821400e+01 8.94500100e+01
 8.62630200e+01 2.27696954e+07 8.83411228e+11 1.54078762e+15"
"2.89716000e+00 2.94461000e+00 3.08973000e+00 3.37502000e+00
 3.58028000e+00 3.99679000e+00 4.35836000e+00 4.70949000e+00
 5.10685000e+00 5.48074000e+00 5.92231000e+00 6.29367000e+00
 6.60640000e+00 6.82364000e+00 7.62240000e+00 2.37120700e+02
 2.40899790e+03 7.45541991e+03 9.99476809e+03 6.06784693e+03
 1.34089168e+03 3.69683300e+01 2.03954600e+01 1.78065900e+01
 1.72359400e+01 1.68132500e+01 1.65848100e+01 1.68759900e+01
 1.68396700e+01 1.68946600e+01 1.62032700e+01 1.77158400e+02
 3.57644340e+02 5.30519800e+01 8.57074200e+01 1.11981600e+02
 1.07689990e+02 1.68930815e+07 7.54608280e+11 1.38175188e+15"
"3.00991000e+00 3.07856000e+00 3.26549000e+00 3.46668000e+00
 3.78695000e+00 4.04724000e+00 4.45107000e+00 4.83662000e+00
 5.19767000e+00 5.52587000e+00 5.88262000e+00 6.21256000e+00
 6.51223000e+00 6.79056000e+00 8.01052000e+00 6.50964760e+02
 4.96247462e+03 1.37425239e+04 1.75914789e+04 1.06698725e+04
 2.51814240e+03 9.47707500e+01 2.21838500e+01 1.83361200e+01
 1.75348500e+01 1.71374900e+01 1.68368000e+01 1.70726400e+01
 1.70583700e+01 1.70947800e+01 1.64616900e+01 2.13116750e+02
 4.68335960e+02 6.71343100e+01 1.08993880e+02 1.41569140e+02
 1.35763380e+02 1.22196521e+07 6.37324431e+11 1.22972191e+15"
"3.17282000e+00 3.26042000e+00 3.40655000e+00 3.54362000e+00
 3.89559000e+00 4.18671000e+00 4.48652000e+00 4.89620000e+00
 5.29149000e+00 5.61927000e+00 5.89964000e+00 6.23642000e+00
 6.59154000e+00 7.22028000e+00 4.90472400e+01 1.65500472e+03
 1.00740669e+04 2.53031016e+04 3.10450091e+04 1.88025198e+04
 4.70029333e+03 2.38426270e+02 2.39529100e+01 1.89492600e+01
 1.78285500e+01 1.74756700e+01 1.71611700e+01 1.72734300e+01
 1.73128700e+01 1.73074000e+01 1.68321100e+01 2.54039520e+02
 6.09350960e+02 8.63834500e+01 1.40094090e+02 1.80453250e+02
 1.72594800e+02 8.60568519e+06 5.32140569e+11 1.08609726e+15"
"3.36958000e+00 3.41146000e+00 3.52075000e+00 3.74894000e+00
 3.99595000e+00 4.29125000e+00 4.55837000e+00 4.92487000e+00
 5.35770000e+00 5.72968000e+00 6.06145000e+00 6.41983000e+00
 6.81502000e+00 6.98187000e+00 2.15823320e+02 3.98835085e+03
 2.02040025e+04 4.65286204e+04 5.48982421e+04 3.31914532e+04
 8.72527599e+03 5.55815650e+02 2.53663000e+01 2.00390300e+01
 1.81631700e+01 1.78587800e+01 1.75347900e+01 1.74620400e+01
 1.75889100e+01 1.75310900e+01 1.73438100e+01 2.99940340e+02
 7.87367580e+02 1.12715290e+02 1.81613130e+02 2.31623940e+02
 2.20909740e+02 5.89035557e+06 4.39192001e+11 9.51933832e+14"
"3.48578000e+00 3.53128000e+00 3.57897000e+00 3.89167000e+00
 4.09053000e+00 4.40698000e+00 4.69547000e+00 4.98222000e+00
 5.35730000e+00 5.77136000e+00 6.14319000e+00 6.47277000e+00
 6.69015000e+00 8.26478000e+00 7.47220300e+02 9.23806767e+03
 4.00995205e+04 8.54316738e+04 9.72211199e+04 5.86463446e+04
 1.61161068e+04 1.22884484e+03 2.85830400e+01 2.11617100e+01
 1.86185700e+01 1.82278200e+01 1.78825700e+01 1.76481000e+01
 1.78891200e+01 1.77620600e+01 1.80612700e+01 3.50657570e+02
 1.00993008e+03 1.49480370e+02 2.37053130e+02 2.99056750e+02
 2.84365800e+02 3.91043397e+06 3.58235457e+11 8.27957719e+14"
"3.56005000e+00 3.61015000e+00 3.87909000e+00 4.01111000e+00
 4.24670000e+00 4.46153000e+00 4.84615000e+00 5.12066000e+00
 5.41145000e+00 5.74004000e+00 6.07825000e+00 6.37225000e+00
 6.90451000e+00 3.49482100e+01 2.26014295e+03 2.07449708e+04
 7.88600406e+04 1.56597147e+05 1.72312864e+05 1.03674369e+05
 2.96341327e+04 2.62121611e+03 3.66513900e+01 2.22811300e+01
 1.91391400e+01 1.85603900e+01 1.82722000e+01 1.78797800e+01
 1.82442900e+01 1.80255100e+01 1.89361800e+01 4.05901300e+02
 1.28556921e+03 2.02325520e+02 3.11126100e+02 3.88040360e+02
 3.67852860e+02 2.51155942e+06 2.88724358e+11 7.14588159e+14"
"3.83539000e+00 3.88812000e+00 3.98677000e+00 4.12191000e+00
 4.35882000e+00 4.56811000e+00 4.92597000e+00 5.27464000e+00
 5.56368000e+00 5.79857000e+00 6.15074000e+00 6.61819000e+00
 7.13777000e+00 2.20605440e+02 6.25837491e+03 4.54296130e+04
 1.53811195e+05 2.86502578e+05 3.05504372e+05 1.83306224e+05
 5.42664330e+04 5.45985696e+03 4.37969700e+01 2.31028000e+01
 1.98266500e+01 1.88568900e+01 1.86355900e+01 1.81472600e+01
 1.86309500e+01 1.83644300e+01 1.98072900e+01 4.65432740e+02
 1.62363926e+03 2.80102300e+02 4.10184350e+02 5.05630560e+02
 4.77821300e+02 1.55584365e+06 2.29877261e+11 6.11967474e+14"
"3.97189000e+00 4.00770000e+00 4.07245000e+00 4.28221000e+00
 4.46974000e+00 4.74058000e+00 4.93883000e+00 5.31061000e+00
 5.70517000e+00 6.05959000e+00 6.39730000e+00 6.74623000e+00
 8.45540000e+00 9.47114150e+02 1.62643966e+04 9.74209685e+04
 2.97734029e+05 5.23038043e+05 5.41680026e+05 3.24081203e+05
 9.89766797e+04 1.11272075e+04 1.22838320e+02 2.41819100e+01
 2.06684600e+01 1.91990500e+01 1.89551100e+01 1.84596200e+01
 1.90072400e+01 1.88285900e+01 2.05802100e+01 5.29078520e+02
 2.03438321e+03 3.94479630e+02 5.42769880e+02 6.61239810e+02
 6.22857700e+02 9.25971271e+05 1.80754466e+11 5.19995938e+14"
"4.05703000e+00 4.11736000e+00 4.25095000e+00 4.41259000e+00
 4.55949000e+00 4.89611000e+00 5.12480000e+00 5.35258000e+00
 5.68778000e+00 6.05514000e+00 6.35778000e+00 6.75806000e+00
 3.70187200e+01 3.34959701e+03 4.02751548e+04 2.05204775e+05
 5.72262849e+05 9.52587971e+05 9.59940822e+05 5.72593435e+05
 1.79855601e+05 2.22674116e+04 4.00331270e+02 2.62902800e+01
 2.15547800e+01 1.96327700e+01 1.92976200e+01 1.88483600e+01
 1.93489900e+01 1.95289200e+01 2.15402600e+01 5.96490680e+02
 2.52889636e+03 5.61355660e+02 7.20385660e+02 8.67415870e+02
 8.14340330e+02 5.26889771e+05 1.40323851e+11 4.38369522e+14"
"4.23599000e+00 4.29295000e+00 4.38520000e+00 4.48654000e+00
 4.74138000e+00 4.89973000e+00 5.28383000e+00 5.55171000e+00
 5.74153000e+00 6.06387000e+00 6.52567000e+00 7.24558000e+00
 3.03345250e+02 1.04882614e+04 9.59727445e+04 4.25474296e+05
 1.09255136e+06 1.73043448e+06 1.69981005e+06 1.01072257e+06
 3.25647871e+05 4.38845973e+04 1.11925791e+03 2.98156400e+01
 2.22742000e+01 2.01306000e+01 1.96597400e+01 1.92726400e+01
 1.96926000e+01 2.05848000e+01 2.50662300e+01 6.67734280e+02
 3.11931923e+03 8.02288380e+02 9.58524080e+02 1.14090245e+03
 1.06742694e+03 2.84837764e+05 1.07516660e+11 3.66618872e+14"
"4.38432000e+00 4.43509000e+00 4.48460000e+00 4.63578000e+00
 4.91009000e+00 5.04831000e+00 5.31233000e+00 5.69502000e+00
 6.03875000e+00 6.37955000e+00 6.76819000e+00 8.88291000e+00
 1.52161840e+03 3.01550304e+04 2.21555258e+05 8.69844422e+05
 2.07253137e+06 3.13514085e+06 3.00659867e+06 1.78182528e+06
 5.87467465e+05 8.53392953e+04 2.84231823e+03 3.24590500e+01
 2.29246100e+01 2.07016800e+01 2.00524500e+01 1.97817400e+01
 2.00472400e+01 2.18098100e+01 3.64444800e+01 7.43941020e+02
 3.81911849e+03 1.14604581e+03 1.27803771e+03 1.50406147e+03
 1.40227319e+03 1.45081359e+05 8.12748167e+10 3.04146873e+14"
"4.48870000e+00 4.51766000e+00 4.61377000e+00 4.85800000e+00
 4.90456000e+00 5.28322000e+00 5.46148000e+00 5.65754000e+00
 6.03732000e+00 6.34553000e+00 6.99008000e+00 7.29895000e+01
 6.02884601e+03 8.13198641e+04 4.97919753e+05 1.75574636e+06
 3.90730934e+06 5.66392378e+06 5.31018152e+06 3.13707516e+06
 1.05620289e+06 1.64070883e+05 6.75741739e+03 3.69882800e+01
 2.38182600e+01 2.16058500e+01 2.04523900e+01 2.03919800e+01
 2.04293000e+01 2.29546300e+01 5.74808600e+01 8.28364890e+02
 4.64256586e+03 1.63057783e+03 1.70699698e+03 1.98676044e+03
 1.84566799e+03 6.88456685e+04 6.05879433e+10 2.50265567e+14"
"4.62118000e+00 4.69321000e+00 4.85132000e+00 4.94339000e+00
 5.12133000e+00 5.32505000e+00 5.68494000e+00 5.89171000e+00
 6.16101000e+00 6.69747000e+00 7.31003000e+00 6.25093410e+02
 2.06662857e+04 2.08497926e+05 1.09338397e+06 3.50253587e+06
 7.32194892e+06 1.02005520e+07 9.36241640e+06 5.51347503e+06
 1.89224522e+06 3.12196058e+05 1.53717428e+04 5.04500900e+01
 2.55240000e+01 2.24951300e+01 2.08271800e+01 2.10510700e+01
 2.11121200e+01 2.42717500e+01 9.23985300e+01 9.28206010e+02
 5.60243077e+03 2.30537020e+03 2.28322615e+03 2.62891220e+03
 2.43332140e+03 3.00032826e+04 4.45203000e+10 2.04229257e+14"
"4.85907000e+00 4.90069000e+00 4.95050000e+00 5.02371000e+00
 5.31151000e+00 5.47106000e+00 5.66797000e+00 6.05084000e+00
 6.43581000e+00 6.72153000e+00 1.27285300e+01 3.33399826e+03
 6.40622363e+04 5.12951372e+05 2.35242515e+06 6.91143708e+06
 1.36391269e+07 1.83103814e+07 1.64757254e+07 9.67095865e+06
 3.37815995e+06 5.88722039e+05 3.37896565e+04 8.77656000e+01
 2.75723500e+01 2.30585600e+01 2.13436100e+01 2.16850300e+01
 2.22548900e+01 2.90426500e+01 1.48236880e+02 1.05749223e+03
 6.71091342e+03 3.23427358e+03 3.05765485e+03 3.48386910e+03
 3.21296115e+03 1.19803885e+04 3.22283690e+10 1.65264014e+14"
"4.94299000e+00 4.90965000e+00 5.02996000e+00 5.29427000e+00
 5.34227000e+00 5.71296000e+00 5.84118000e+00 6.07252000e+00
 6.45670000e+00 7.54114000e+00 2.60068700e+02 1.39928413e+04
 1.84186747e+05 1.21893242e+06 4.96939878e+06 1.34991763e+07
 2.52580728e+07 3.27561623e+07 2.89292752e+07 1.69259575e+07
 6.01063208e+06 1.10075745e+06 7.21636689e+04 4.12165030e+02
 2.92272000e+01 2.37591900e+01 2.20842200e+01 2.21637800e+01
 2.39115700e+01 4.61435800e+01 2.35555160e+02 1.24087428e+03
 7.98410855e+03 4.49899635e+03 4.09887331e+03 4.62293542e+03
 4.24797349e+03 5.26523536e+03 2.29702418e+10 1.32593020e+14"
"5.04831000e+00 5.13977000e+00 5.30300000e+00 5.35045000e+00
 5.58774000e+00 5.66078000e+00 6.08370000e+00 6.45046000e+00
 6.86164000e+00 9.43862000e+00 1.96381199e+03 5.04960426e+04
 4.99145208e+05 2.81144997e+06 1.03248026e+07 2.61122149e+07
 4.65112275e+07 5.83883341e+07 5.06702882e+07 2.95515090e+07
 1.06573537e+07 2.04226147e+06 1.50431724e+05 1.44490588e+03
 3.08122400e+01 2.44670100e+01 2.31038900e+01 2.25863800e+01
 2.54423400e+01 7.90879500e+01 3.70043670e+02 1.51712715e+03
 9.44619743e+03 6.20354911e+03 5.49928771e+03 6.14142898e+03
 5.62282128e+03 4.44579605e+03 1.61082123e+10 1.05457486e+14"
"5.31832000e+00 5.33466000e+00 5.35595000e+00 5.53413000e+00
 5.72123000e+00 5.96579000e+00 6.09631000e+00 6.43499000e+00
 7.47613000e+00 1.32735100e+02 1.01820502e+04 1.63777495e+05
 1.28889642e+06 6.31802990e+06 2.11287735e+07 5.00475298e+07
 8.51574050e+07 1.03691506e+08 8.85113739e+07 5.14719764e+07
 1.88277330e+07 3.76189785e+06 3.07204950e+05 4.31253188e+03
 3.50521200e+01 2.56079400e+01 2.39741400e+01 2.32916900e+01
 2.72376300e+01 1.36033530e+02 5.74795200e+02 1.94114176e+03
 1.11352438e+04 8.48004983e+03 7.38332129e+03 8.16678318e+03
 7.44998618e+03 5.59307244e+03 1.11059050e+10 8.31336708e+13"
"5.35820000e+00 5.38300000e+00 5.56274000e+00 5.74159000e+00
 5.74697000e+00 6.06500000e+00 6.49067000e+00 6.93006000e+00
 9.12143000e+00 1.41445146e+03 4.26862618e+04 4.89990363e+05
 3.19594885e+06 1.38725633e+07 4.26339444e+07 9.50767866e+07
 1.55029995e+08 1.83450689e+08 1.54169059e+08 8.94137775e+07
 3.31396998e+07 6.88171107e+06 6.16374533e+05 1.16130950e+04
 4.00103800e+01 2.71478100e+01 2.46709000e+01 2.48553100e+01
 3.69425600e+01 2.30680250e+02 8.83550900e+02 2.58623664e+03
 1.31117970e+04 1.14964786e+04 9.91859414e+03 1.08693664e+04
 9.87940738e+03 7.40724214e+03 7.52166082e+09 6.49436129e+13"
"5.59431000e+00 5.67757000e+00 5.74048000e+00 5.69720000e+00
 6.12846000e+00 6.24775000e+00 6.53365000e+00 7.57136000e+00
 1.08184380e+02 8.84689029e+03 1.55326379e+05 1.37504473e+06
 7.65380258e+06 2.98303480e+07 8.49058028e+07 1.79085769e+08
 2.80637500e+08 3.23321233e+08 2.67718428e+08 1.54884801e+08
 5.81138201e+07 1.25082168e+07 1.21778854e+06 2.90983374e+04
 4.56080600e+01 2.84466100e+01 2.55030800e+01 2.73549600e+01
 6.65406300e+01 3.84015320e+02 1.34533807e+03 3.55026070e+03
 1.54713089e+04 1.54672438e+04 1.33307464e+04 1.44770608e+04
 1.31108844e+04 9.84558289e+03 4.99927645e+09 5.02650727e+13"
"5.72659000e+00 5.69473000e+00 5.74600000e+00 6.11989000e+00
 6.11595000e+00 6.45588000e+00 6.91321000e+00 9.67230000e+00
 1.43746052e+03 4.21391889e+04 5.09683602e+05 3.66101459e+06
 1.77821189e+07 6.29364613e+07 1.67020020e+08 3.34552972e+08
 5.05161421e+08 5.67525662e+08 4.63423158e+08 2.67486512e+08
 1.01547256e+08 2.25953844e+07 2.37258489e+06 6.93875389e+04
 6.50731900e+01 2.94317800e+01 2.62614000e+01 2.94516400e+01
 1.23043460e+02 6.27908380e+02 2.03139835e+03 4.96607333e+03
 1.83623747e+04 2.06678153e+04 1.79237861e+04 1.92948794e+04
 1.74111001e+04 1.30958333e+04 3.25733500e+09 3.85362793e+13"
"5.81222000e+00 5.97066000e+00 6.13654000e+00 6.10981000e+00
 6.53792000e+00 6.93088000e+00 7.80135000e+00 1.72271590e+02
 1.01276871e+04 1.68769202e+05 1.54393934e+06 9.32454559e+06
 4.02142581e+07 1.30488126e+08 3.24737241e+08 6.20119198e+08
 9.04216123e+08 9.92050829e+08 7.99722869e+08 4.60472631e+08
 1.76771052e+08 4.05758733e+07 4.56539209e+06 1.58896939e+05
 1.96160780e+02 3.15198700e+01 2.76629600e+01 3.32644800e+01
 2.23351320e+02 1.01030199e+03 3.04435851e+03 7.01623177e+03
 2.20132606e+04 2.74552291e+04 2.41068857e+04 2.57296770e+04
 2.31345721e+04 1.74267232e+04 2.07804843e+09 2.92577784e+13"
"6.09825000e+00 6.09160000e+00 6.13423000e+00 6.53361000e+00
 6.63958000e+00 7.19569000e+00 1.21062600e+01 2.27126493e+03
 5.23819469e+04 5.97541135e+05 4.38478296e+06 2.28617837e+07
 8.87696278e+07 2.66229030e+08 6.24444094e+08 1.14066478e+09
 1.60944116e+09 1.72684973e+09 1.37533705e+09 7.90127302e+08
 3.06538403e+08 7.24459501e+07 8.68409722e+06 3.51851039e+05
 1.01759007e+03 3.49782200e+01 3.03278400e+01 5.71009900e+01
 3.94965120e+02 1.60256189e+03 4.53142640e+03 9.95388142e+03
 2.67683980e+04 3.62970217e+04 3.24311109e+04 3.43254416e+04
 3.07539181e+04 2.31966968e+04 1.29611156e+09 2.19920682e+13"
"6.17349000e+00 6.37632000e+00 6.54436000e+00 6.60759000e+00
 6.94526000e+00 8.91886000e+00 5.19345840e+02 1.63113773e+04
 2.23365828e+05 1.92641838e+06 1.18029617e+07 5.42109410e+07
 1.91695785e+08 5.35065233e+08 1.18815238e+09 2.08231968e+09
 2.84898586e+09 2.99352789e+09 2.35677171e+09 1.35138678e+09
 5.29480663e+08 1.28650025e+08 1.63461231e+07 7.57377378e+05
 3.85991496e+03 3.74298500e+01 3.32223400e+01 1.12968820e+02
