 1.29834700e+01 1.53892700e+01 1.17943700e+01 1.29368500e+01
 1.39328000e+01 1.45567600e+01 1.51684400e+01 1.58689300e+01
 1.62473100e+01 2.21590900e+01 1.01438677e+05 2.64393148e+12"
"7.98219758e+06 4.53140261e+06 5.65051422e+05 1.22665477e+04
 5.47736260e+04 1.06852829e+04 1.53201580e+02 6.13868200e+01
 1.71369800e+01 2.54356800e+01 1.27396700e+01 1.29729700e+01
 1.39476300e+01 1.46472600e+01 1.50367600e+01 1.57085800e+01
 1.62942100e+01 2.53980200e+01 1.45929649e+05 7.59184509e+11"
"9.94037624e+06 4.69164594e+06 1.89002248e+05 1.20611558e+05
 4.24418056e+05 5.36858950e+04 2.95018650e+02 1.93674280e+02
 3.03622900e+01 5.45696600e+01 2.12277300e+01 1.32327400e+01
 1.39904600e+01 1.48810200e+01 1.48723800e+01 1.55530400e+01
 1.67664400e+01 3.09388800e+01 1.13941610e+05 1.09507834e+11"
"4.01958998e+06 1.02562892e+06 1.25321531e+05 2.59323205e+06
 2.49950485e+06 2.18462682e+05 4.25028890e+02 7.10055180e+02
 7.62510500e+01 1.37917760e+02 5.16952500e+01 1.34351000e+01
 1.41351900e+01 1.53325500e+01 1.46393800e+01 1.54252200e+01
 1.80081200e+01 4.40294100e+01 2.88580448e+04 2.03384548e+09"
"3.17501381e+05 6.82739181e+05 9.92076952e+06 2.36473805e+07
 1.14396791e+07 7.16991150e+05 4.32917210e+02 2.90853287e+03
 2.41883770e+02 3.69711160e+02 1.40472840e+02 1.46509500e+01
 1.44059700e+01 1.61332100e+01 1.43901300e+01 1.53745600e+01
 2.05790900e+01 8.21116500e+01 9.37327300e+01 1.45026554e+09"
"4.67442460e+07 7.26675984e+07 1.36686276e+08 1.34833625e+08
 4.18906577e+07 1.89468237e+06 2.68901990e+02 1.26808085e+04
 9.05282710e+02 9.96951240e+02 3.78402790e+02 3.20512500e+01
 1.47678500e+01 1.73922300e+01 1.46413700e+01 1.54654100e+01
 2.49314900e+01 2.09315600e+02 1.47680619e+05 5.83683519e+10"
"7.65106747e+08 8.50748085e+08 8.96706869e+08 5.61740562e+08
 1.25589832e+08 3.98747572e+06 5.11781100e+01 5.61474521e+04
 3.55386372e+03 2.63317502e+03 9.76672610e+02 9.21381300e+01
 1.51231500e+01 1.93230000e+01 1.64985500e+01 1.57943200e+01
 3.21519600e+01 6.68918650e+02 2.15243057e+06 2.94640429e+11"
"5.11951762e+09 4.98210254e+09 3.94674804e+09 1.84290784e+09
 3.12646655e+08 6.49123648e+06 2.05947244e+03 2.42961732e+05
 1.34058446e+04 6.72038820e+03 2.39184291e+03 2.49678400e+02
 1.57448800e+01 2.23765600e+01 2.19482300e+01 1.64098900e+01
 4.45298500e+01 2.38779250e+03 1.31391916e+07 7.16951205e+11"
"2.21977274e+10 2.00220976e+10 1.32463006e+10 4.95746404e+09
 6.48541769e+08 7.65012354e+06 7.03718465e+04 1.00156419e+06
 4.66513978e+04 1.64720318e+04 5.54786021e+03 6.13189510e+02
 1.65364600e+01 2.74974600e+01 3.43747800e+01 1.73074200e+01
 6.72797900e+01 8.62585551e+03 5.15577894e+07 1.13127308e+12"
"7.26975515e+10 6.22143281e+10 3.60260030e+10 1.11715486e+10
 1.11280010e+09 5.58011013e+06 9.54536534e+05 3.87085094e+06
 1.47425927e+05 3.87700351e+04 1.21797988e+04 1.37421207e+03
 1.70488200e+01 3.68692000e+01 6.02083700e+01 1.92919900e+01
 1.13471520e+02 2.99161217e+04 1.49961699e+08 1.27323498e+12"
"1.92779665e+11 1.58247526e+11 8.19886945e+10 2.12744970e+10
 1.54415093e+09 1.54452959e+06 8.10961175e+06 1.38860081e+07
 4.19972972e+05 8.80382207e+04 2.53325532e+04 2.83577778e+03
 2.25516100e+01 5.52299200e+01 1.12517080e+02 2.79054000e+01
 2.15428150e+02 9.59478540e+04 3.42171112e+08 1.04305923e+12"
"4.28921401e+11 3.39335333e+11 1.58528414e+11 3.41470137e+10
 1.64812144e+09 8.83999806e+04 5.09550780e+07 4.60547752e+07
 1.07139562e+06 1.96284893e+05 5.00484487e+04 5.42399978e+03
 3.74445100e+01 9.28852200e+01 2.18246080e+02 5.37368700e+01
 4.57910780e+02 2.79890201e+05 6.31991416e+08 5.89996157e+11"
"8.14904638e+11 6.21973812e+11 2.61408520e+11 4.54315610e+10
 1.21232412e+09 7.70723753e+05 2.56926986e+08 1.40991796e+08
 2.42528257e+06 4.47594105e+05 9.46209599e+04 9.65423016e+03
 5.76283100e+01 1.73550450e+02 4.32897870e+02 1.16912150e+02
 1.06678824e+03 7.33734783e+05 9.52529455e+08 1.95417180e+11"
"1.32929517e+12 9.76649638e+11 3.64500024e+11 4.82409299e+10
 4.61975924e+08 6.43223692e+07 1.09001489e+09 3.98480502e+08
 4.80511050e+06 1.10685011e+06 1.73261504e+05 1.60245553e+04
 7.44816100e+01 3.52900200e+02 8.70204590e+02 2.59308350e+02
 2.61370494e+03 1.71934728e+06 1.16627575e+09 2.11712392e+10"
"1.85128676e+12 1.30171960e+12 4.19836253e+11 3.77573392e+10
 2.52926912e+07 9.47262491e+08 4.01297994e+09 1.03945147e+09
 8.16843499e+06 3.07231906e+06 3.15247722e+05 2.48250515e+04
 8.38835700e+01 7.62527780e+02 1.76148694e+03 5.66213990e+02
 6.56680086e+03 3.54306919e+06 1.12741629e+09 1.19571782e+06"
