"1.00000000e+00 1.01607000e+00 1.05850000e+00 1.12145000e+00
 1.19611000e+00 1.27802000e+00 1.38665000e+00 1.51713000e+00
 1.63202000e+00 1.75223000e+00 1.88752000e+00 2.02292000e+00
 2.17352000e+00 2.31677000e+00 2.45498000e+00 2.59334000e+00
 2.72327000e+00 2.87599000e+00 3.01951000e+00 3.15190000e+00
 3.29396000e+00 3.43514000e+00 3.59103000e+00 3.73331000e+00
 3.87084000e+00 4.01101000e+00 4.14342000e+00 4.29629000e+00
 4.43528000e+00 4.56779000e+00 4.70587000e+00 4.85036000e+00
 5.00284000e+00 5.13269000e+00 5.26959000e+00 5.40244000e+00
 5.53526000e+00 5.68813000e+00 5.81788000e+00 5.95831000e+00
 6.08761000e+00 6.23198000e+00 6.37706000e+00 6.49507000e+00
 6.62905000e+00 6.76030000e+00 6.91359000e+00 7.03150000e+00
 7.15656000e+00 7.28631000e+00 7.42466000e+00 7.55180000e+00
 7.70161000e+00 7.81940000e+00 7.94910000e+00 8.08575000e+00
 8.23249000e+00 8.37277000e+00 8.43546000e+00 8.59494000e+00
 8.73983000e+00 8.85651000e+00 8.97276000e+00 9.09733000e+00
 9.23680000e+00 9.39193000e+00 9.48316000e+00 9.60049000e+00
 9.74539000e+00 9.88065000e+00 9.98946000e+00 1.01048400e+01
 1.02206900e+01 1.03548600e+01 1.05103000e+01 1.04358600e+01
 1.07955800e+01 1.08763100e+01 1.10010000e+01 1.11080300e+01
 1.12205800e+01 1.13599100e+01 1.14955800e+01 1.15991700e+01
 1.17026900e+01 1.18420500e+01 1.19786100e+01 1.21097700e+01
 1.21676600e+01 1.24247400e+01 1.24095600e+01 1.25657900e+01
 1.26284000e+01 1.27881200e+01 1.29331600e+01 1.30135600e+01
 1.31189000e+01 1.32783500e+01 1.34124600e+01 1.34725700e+01
 1.35744100e+01 1.37536000e+01 1.38710000e+01 1.39418800e+01
 1.40796100e+01 1.42505200e+01 1.43821600e+01 1.43599200e+01
 1.45525800e+01 1.46693800e+01 1.46941600e+01 1.48947900e+01
 1.50374600e+01 1.51160800e+01 1.51943100e+01 1.54043200e+01
 1.54550500e+01 1.55321600e+01 1.57304700e+01 1.57553600e+01
 1.58512100e+01 1.60800800e+01 1.61728500e+01 1.62264900e+01
 1.64596600e+01 1.64903700e+01 1.65856500e+01 1.66507300e+01
 1.68399400e+01 1.69270400e+01 1.71541400e+01 1.71372100e+01
