"  1.        1.21213   1.67823   2.24018   2.85864   3.51445   4.17525
"  1.52012   1.66595   2.00144   2.45245   2.97527   3.52913   4.08285
   4.60162   5.05438   5.4871    5.95498   6.45865   7.04028   7.62351
   8.25109   9.05904   9.83975  10.71485  11.70217  12.51359  13.09122
  13.51981  13.88307  14.14629  14.46159  14.99518  15.46137  15.71358
  15.87378  16.14087  16.56523  17.8871   19.81428  21.42929  21.17498
  19.21819  28.52519  59.17606 108.34684 183.00123"
"  1.67342   1.80553   2.11722   2.53947   3.03389   3.56234   4.09173
   4.58662   5.01723   5.43632   5.89211   6.41179   7.00576   7.60357
   8.29999   9.14021   9.98086  10.96467  11.97917  12.797    13.38252
  13.82409  14.18229  14.41797  14.68078  15.14238  15.54797  15.77362
  15.91854  16.22436  16.74561  18.20212  20.2114   21.86099  21.60474
  19.53244  28.48691  59.32731 108.8034  183.90539"
"  1.83307   1.95274   2.24204   2.63803   3.10304   3.60451   4.10852
   4.57858   4.98664   5.39344   5.84121   6.38211   6.98872   7.60544
   8.37759   9.25373  10.16782  11.24693  12.27857  13.10218  13.69564
  14.14792  14.49811  14.70429  14.91288  15.30141  15.64498  15.84707
  15.97411  16.32014  16.94354  18.52518  20.61312  22.30005  22.04762
  19.86403  28.40752  59.41582 109.17333 184.69384"
"  1.99659   2.10513   2.37331   2.74536   3.1819    3.65528   4.13279
   4.577     4.96237   5.35843   5.8053    6.3698    6.98997   7.63238
   8.48398   9.40317  10.40787  11.55599  12.60084  13.42976  14.03108
  14.49168  14.83116  15.00598  15.15865  15.47303  15.75319  15.93318
  16.04023  16.42732  17.15631  18.85502  21.01885  22.74615  22.50346
  20.21357  28.28748  59.44164 109.45655 185.36638"
"  2.16209   2.26065   2.50907   2.85878   3.26902   3.71413   4.16411
   4.58137   4.94437   5.33147   5.78778   6.37518   7.01066   7.69077
   8.62097   9.59325  10.69959  11.89053  12.94653  13.78038  14.38936
  14.85585  15.18217  15.32388  15.41892  15.65805  15.87468  16.03147
  16.11667  16.54505  17.38146  19.19035  21.42804  23.1989   22.97206
  20.58155  28.12748  59.40488 109.65313 185.92292"
"  2.3281    2.41763   2.64776   2.97627   3.36234   3.78015   4.20185
   4.59112   4.9328    5.3132    5.79029   6.39875   7.05244   7.79657
   8.7912    9.83012  11.03117  12.25045  13.31628  14.15473  14.77105
  15.241    15.55191  15.65889  15.69455  15.85734  16.01339  16.14168
  16.20293  16.67248  17.61687  19.53009  21.84014  23.65793  23.45319
  20.96828  27.92848  59.30577 109.7632  186.36351"
"  2.49346   2.57484   2.78813   3.09637   3.45986   3.85184   4.24509
   4.60555   4.92804   5.3053    5.81294   6.44127   7.1178    7.95429
   8.99829  10.11963  11.39488  12.63605  13.71077  14.55356  15.17674
  15.64779  15.94119  16.01195  15.98645  16.07183  16.17018  16.26367
  16.29859  16.80878  17.86069  19.87334  22.25463  24.12279  23.94653
  21.37392  27.69176  59.14465 109.78703 186.68829"
"  2.65723   2.7313    2.92917   3.21801   3.55995   3.92733   4.29243
   4.62378   4.93052   5.31191   5.85554   6.50382   7.21076   8.14892
   9.24715  10.46071  11.78807  13.04789  14.13075  14.97766  15.60708
  16.07694  16.3509   16.38397  16.29559  16.30254  16.34381  16.39744
  16.40341  16.9531   18.11125  20.21926  22.67101  24.59306  24.45163
  21.7985   27.41908  58.92192 109.72497 186.89754"
"  2.81866   2.88631   3.07004   3.34029   3.66134   4.00479   4.34211
   4.64479   4.94066   5.33954   5.91809   6.58798   7.33895   8.38016
   9.54376  10.84464  12.2101   13.48664  14.57705  15.42789  16.06278
  16.52927  16.78197  16.77586  16.623    16.55063  16.53367  16.54309
  16.51724  17.10462  18.36709  20.56719  23.08876  25.06823  24.96798
  22.24197  27.11279  58.63811 109.57747 186.99165"
"  2.97714   3.03929   3.21002   3.4624    3.76289   4.08257   4.39231
   4.66768   4.95921   5.39164   6.001     6.69613   7.52046   8.65154
   9.89247  11.26468  12.66111  13.9531   15.05056  15.90513  16.54461
  17.00566  17.23536  17.18856  16.96978  16.81745  16.7397   16.70081
  16.64002  17.26253  18.62729  20.9169   23.50739  25.54781  25.49506
  22.70421  26.77618  58.29382 109.34509 186.97113"
"  3.1322    3.18971   3.34841   3.5835    3.86348   4.15917   4.44138
   4.69228   4.98867   5.46746   6.10516   6.83211   7.76739   8.96815
  10.29083  11.71802  13.14162  14.44813  15.55221  16.41033  17.05341
  17.50705  17.71209  17.62313  17.33712  17.10448  16.96214  16.87087
  16.77178  17.426    18.89052  21.26786  23.92641  26.03127  26.03232
  23.18512  26.4138   57.88975 109.02848 186.83657"
"  3.28339   3.33704   3.48444   3.70263   3.96194   4.2332    4.48797
   4.71978   5.03643   5.56591   6.23226   7.0027    8.06207   9.33506
  10.73214  12.20386  13.65238  14.97271  16.08302  16.94447  17.59009
  18.03444  18.21324  18.08067  17.72616  17.41317  17.20166  17.05362
  16.91258  17.59422  19.15533  21.61883  24.34532  26.51805  26.57921
  23.6846   26.03204  57.42668 108.62838 186.5887 "
"  3.43024   3.48061   3.6172    3.81868   4.05697   4.30332   4.53117
   4.75307   5.1119    5.68688   6.38513   7.22209   8.40306   9.7533
  11.2118   12.72229  14.19428  15.52785  16.64404  17.5086   18.1556
  18.58888  18.73992  18.56237  18.13805  17.74471  17.45854  17.24948
  17.06259  17.7664   19.42071  21.96904  24.76366  27.00758  27.13513
  24.20271  25.63961  56.90551 108.14563 186.22834"
"  3.57221   3.6196    3.74563   3.93038   4.14725   4.36829   4.57089
   4.79694   5.21636   5.83147   6.56851   7.5163    8.79435  10.21843
  11.72795  13.2739   14.76832  16.11467  17.23641  18.10381  18.75099
  19.1715   19.29327  19.06941  18.57422  18.0999   17.73406  17.45897
  17.22207  17.94179  19.68589  22.31788  25.18092  27.49926  27.69945
  24.73962  25.24755  56.32719 107.58115 185.75641"
"  3.70854   3.75297   3.86849   4.03636   4.2314    4.4271    4.60878
   4.86165   5.3479    6.00215   6.79064   7.87872   9.23787  10.72553
  12.28021  13.85949  15.37562  16.73433  17.8613   18.73122  19.37735
  19.78344  19.87448  19.60299  19.03654  18.47941  18.0292   17.6827
  17.39137  18.11964  19.95006  22.66477  25.59664  27.99248  28.27153
  25.29569  24.86826  55.69279 106.93598 185.17393"
"  3.83828   3.87955   3.98442   4.13521   4.30815   4.47925   4.65014
   4.96078   5.50641   6.20318   7.06793   8.29651   9.73066  11.27213
  12.8689   14.48011  16.01738  17.38807  18.51995  19.39203  20.03584
  20.42593  20.4848   20.16432  19.5262   18.88386  18.34453  17.92134
  17.57095  18.29929  20.21234  23.00916  26.01033  28.4866   28.8507
  25.87144  24.51437  55.00346 106.21123 184.48201"
"  3.96025   3.99802   4.09201   4.22553   4.37647   4.52542   4.7063
   5.09616   5.69391   6.44161   7.42969   8.76845  10.26822  11.85762
  13.49477  15.13689  16.69485  18.07718  19.21366  20.08747  20.72767
  21.10023  21.12549  20.75466  20.0439   19.31398  18.68126  18.17562
  17.76138  18.48011  20.47191  23.35052  26.42151  28.98099  29.43627
  26.46737  24.20057  54.26045 105.4081  183.68187"
"  4.07314   4.10702   4.1899    4.30612   4.43585   4.5694    4.79633
   5.26567   5.91467   6.72952   7.8717    9.29128  10.84794  12.48235
  14.15881  15.83112  17.4094   18.80302  19.94377  20.81882  21.45411
  21.80764  21.79787  21.37535  20.59068  19.77061  19.04093  18.44638
  17.96331  18.66156  20.72803  23.68833  26.8297   29.47499  30.02753
  27.08384  23.95857  53.46508 104.52786 182.77481"
"  4.1756    4.2052    4.27687   4.37618   4.48717   4.62293   4.93297
   5.47037   6.17577   7.08998   8.37392   9.8609   11.4691   13.14715
  14.8622   16.56416  18.16243  19.56701  20.71168  21.58742  22.21649
  22.5495   22.50329  22.02776  21.16924  20.2547   19.42473  18.73456
  18.17749  18.84315  20.98003  24.02206  27.23445  29.96795  30.62373
  27.72087  23.92411  52.61879 103.57183 181.76222"
"  4.26638   4.29147   4.3521    4.43583   4.5349    4.71118   5.11479
   5.71469   6.48839   7.54835   8.92884  10.47498  12.13204  13.85316
  15.60626  17.33746  18.95543  20.37062  21.51883  22.39465  23.01619
  23.32723  23.24314  22.71329  21.78247  20.76733  19.83362  19.04123
  18.40499  19.02452  21.2273   24.3512   27.6353   30.4592   31.22414
  28.37818  24.08258  51.72311 102.5414  180.64557"
"  4.34463   4.36521   4.41569   4.48753   4.59394   4.85674   5.34203
   6.00624   6.87064   8.08177   9.53214  11.13296  12.83771  14.6017
  16.39245  18.15254  19.78994  21.21538  22.36673  23.24196  23.85463
  24.14225  24.01885  23.43336  22.42881  21.30974  20.2687   19.36759
  18.64733  19.20539  21.46927  24.67524  28.03181  30.94807  31.82798
  29.05516  24.33076  50.77969 101.43801 179.42643"
"  4.4105    4.42713   4.47008   4.5406    4.69828   5.06188   5.61943
   6.35537   7.34977   8.67087  10.18193  11.83533  13.58737  15.39422
  17.2223   19.011    20.66755  22.10288  23.25693  24.13083  24.73329
  24.99605  24.83188  24.1894   23.10953  21.88325  20.73122  19.71493
  18.90505  19.38563  21.7054   24.99366  28.42358  31.43392  32.43446
  29.75226  24.65282  49.7903  100.26319 178.10644"
"  4.46703   4.48149   4.52462   4.62338   4.8767    5.32711   5.95375
   6.77627   7.91642   9.31003  10.87799  12.58315  14.3825   16.23229
  18.09745  19.91452  21.58995  23.03474  24.19103  25.0628   25.65371
  25.89014  25.68373  24.98286  23.82622  22.48938  21.22252  20.08462
  19.17878  19.56526  21.93525  25.30595  28.81019  31.9161   33.04278
  30.46721  25.05373  48.75686  99.01856 176.68732"
"  4.52709   4.5442    4.60922   4.78368   5.1325    5.65475   6.35129
   7.29308   8.54264   9.99772  11.62106  13.37784  15.22472  17.11757
  19.01961  20.86483  22.55883  24.01267  25.17067  26.03946  26.61745
  26.8261   26.57594  25.81524  24.58091  23.12989  21.74382  20.4781
  19.46952  19.74452  22.15849  25.61157  29.19127  32.39397  33.65211
  31.19709  25.54809  47.68144  97.7058  175.17087"
"  4.63102   4.66113   4.78039   5.0397    5.46013   6.04464   6.82462
   7.89979   9.22092  10.73411  12.41239  14.22099  16.11576  18.05183
  19.99057  21.86373  23.57599  25.03841  26.19756  27.06244  27.62614
  27.80552  27.51009  26.68807  25.37509  23.80669  22.29628  20.89691
  19.77843  19.92388  22.37501  25.91     29.56646  32.86692  34.26163
  31.93988  26.11848  46.56632  96.32668 173.55897"
"  4.82005   4.87777   5.0541    5.37484   5.85115   6.50124   7.39762
   8.56803   9.94998  11.52021  13.25354  15.11437  17.05746  19.03689
  21.01218  22.91306  24.64326  26.11376  27.27344  28.13343  28.68144
  28.83006  28.48779  27.60289  26.20953  24.52144  22.88111  21.34269
  20.10669  20.10421  22.58455  26.20071  29.93538  33.33436  34.87046
  32.693    26.74729  45.41403  94.88304 171.85358"
"  5.0897    5.18144   5.40428   5.77391   6.3062    7.04628   8.05434
   9.29031  10.73032  12.35746  14.14624  16.05986  18.05171  20.07468
  22.08638  24.01476  25.76251  27.24057  28.40011  29.25418  29.78508
  29.9014   29.51068  28.56129  27.08531  25.27572  23.4996   21.81714
  20.45552  20.28679  22.78669  26.48316  30.2977   33.79571  35.47773
  33.45447  27.42441  44.22744  93.37678 170.0567 "
"  5.43165   5.55591   5.81967   6.23861   6.84399   7.69082   8.77154
  10.06579  11.5632   13.24758  15.0924   17.05939  19.10051  21.16717
  23.21515  25.17078  26.93571  28.42073  29.57942  30.42646  30.93881
  31.02127  30.58044  29.56484  28.00391  26.07166  24.15313  22.32202
  20.82623  20.47358  22.98118  26.75681  30.65308  34.25045  36.08255
  34.22276  28.14217  43.00981  91.8099  168.17044"
"  5.84947   6.00263   6.30805   6.78897   7.48477   8.40615   9.5445
  10.89532  12.45027  14.19246  16.09399  18.11503  20.2059   22.31642
  24.40054  26.38316  28.16484  29.65621  30.81326  31.65212  32.14444
  32.19145  31.69881  30.61515  28.96703  26.91204  24.84313  22.8591
  21.22023  20.66731  23.16796  27.02111  31.00116  34.69804  36.684
  34.99637  28.89435  41.76501  90.18443 166.19695"
"  6.35832   6.53855   6.89265   7.44293   8.20427   9.18053  10.37322
  11.78039  13.39338  15.1941   17.15311  19.22887  21.36999  23.52455
  25.64467  27.65399  29.45195  30.94901  32.10357  32.93304  33.40383
  33.41374  32.86753  31.71387  29.97642  27.79758  25.57111  23.43013
  21.63906  20.87174  23.34711  27.27551  31.3416   35.138    37.28118
  35.77379  29.67571  40.49773  88.50249 164.13847"
"  6.97224   7.17899   7.57659   8.17589   8.98582  10.01253  11.25892
  12.72282  14.39456  16.25462  18.27189  20.40308  22.59497  24.79373
  26.9497   28.98541  30.79916  32.30119  33.45235  34.27116  34.71886
  34.69     34.08839  32.86267  31.03362  28.72856  26.33868  24.03687
  22.08436  21.09174  23.51879  27.51947  31.67405  35.56985  37.87313
  36.55361  30.48187  39.21391  86.76628 161.99728"
"  7.673     7.90272   8.33332   8.97217   9.82679  10.90302  12.20333
  13.72461  15.45592  17.37619  19.45256  21.6399   23.88307  26.12621
  28.31787  30.37963  32.20862  33.71485  34.86164  35.66845  36.09149
  36.02213  35.36324  34.06328  32.14009  29.70603  27.14759  24.68105
  22.55792  21.33338  23.68325  27.75246  31.9981   35.99315  38.45893
  37.33453  31.30923  37.92137  84.97806 159.77573"
"  8.4419    8.69264   9.15307   9.82926  10.72774  11.85361  13.20841
  14.7879   16.57968  18.56107  20.6974   22.94162  25.23658  27.52427
  29.75146  31.83888  33.68254  35.19215  36.33354  37.12696  37.5237
  37.41206  36.69394  35.31747  33.29736  30.73295  27.99982  25.36432
  23.0616   21.60457  23.84084  27.97394  32.31336  36.40749  39.03764
  38.1153   32.15507  36.63087  83.14016 157.47625"
"  9.27414   9.54519  10.03464  10.74773  11.6902   12.86622  14.2763
  15.91489  17.76812  19.81157  22.00874  24.31057  26.65786  28.99029
  31.25281  33.36549  35.22318  36.73531  37.87017  38.64876  39.01754
  38.86178  38.08239  36.62706  34.50713  31.81458  28.89762  26.08823
  23.59739  21.91702  23.99205  28.1834   32.6194   36.81249  39.60835
  38.89471  33.0178   35.35785  81.25502 155.1013 "
" 10.16937  10.46052  10.97891  11.72912  12.71607  13.94298  15.40923
  17.10791  19.02358  21.13008  23.38897  25.74917  28.14929  30.52665
  32.82432  34.96181  36.83288  38.34659  39.47374  40.23599  40.57507
  40.3733   39.53055  37.99388  35.77124  32.94766  29.84351  26.85422
  24.16737  22.27164  24.13758  28.38036  32.91574  37.20779  40.17015
  39.6716   33.89722  34.12465  79.32512 152.65341"
