 12.10803 12.1005  12.0983  12.10545 12.11386 12.11756 12.11568 12.11409
 12.11679 12.11858 12.11757 12.11495 12.11978 12.12653 12.12769 12.1236
 12.12301 12.13046 12.14077 12.14302 12.13417 12.12689 12.12588 12.12943
 12.1321  12.13197 12.12962 12.12954 12.13261 12.13407 12.1351  12.13665
 12.13799 12.13631 12.12867 12.12483 12.12903 12.13973 12.14731 12.14446
 12.13989 12.14047 12.14883 12.15398 12.15178 12.14673 12.14297 12.14691
 12.14956 12.15036 12.15107 12.15548 12.16062 12.1593  12.15299 12.1491
 12.15392 12.15847 12.15623 12.14843 12.14616 12.15127 12.15904 12.16355
 12.1631  12.16426 12.1652  12.16478 12.16345 12.16071 12.16365 12.17167
 12.17484 12.1719  12.16876 12.17269 12.18278 12.1906  12.18595 12.17345
 12.16894 12.17407 12.17872 12.17966 12.17708 12.17631 12.18071 12.18145
 12.17983 12.18251 12.186   12.18772 12.18125 12.17515 12.17517 12.18375
 12.19581 12.19678 12.19163 12.19055 12.19385 12.20117 12.20385 12.2007
 12.19724 12.19714 12.20006 12.20185 12.20071 12.20498 12.21091 12.21283
 12.20843 12.20167 12.20191 12.20788"
"12.03588 12.01017 12.00347 12.00905 12.02274 12.04668 12.07792 12.10781
 12.13672 12.17093 12.2025  12.23019 12.24975 12.26237 12.2773  12.29174
 12.30384 12.30603 12.30022 12.29271 12.2817  12.26805 12.24753 12.22539
 12.20782 12.19056 12.17053 12.14506 12.12281 12.11139 12.10323 12.08994
 12.07137 12.05226 12.04297 12.04373 12.04573 12.04682 12.04633 12.05164
 12.06057 12.06838 12.07585 12.08539 12.09522 12.10224 12.10166 12.1011
 12.11186 12.12626 12.1357  12.13723 12.13267 12.13154 12.13631 12.13854
 12.13463 12.12723 12.12158 12.11832 12.11297 12.10938 12.10603 12.1067
 12.10772 12.10239 12.09082 12.08118 12.08164 12.08459 12.08306 12.07802
 12.07231 12.0758  12.08347 12.08747 12.0881  12.09079 12.09367 12.09447
 12.09084 12.08999 12.09842 12.10905 12.11436 12.11066 12.1081  12.11266
 12.12218 12.12898 12.1232  12.11397 12.11206 12.11386 12.11755 12.11586
 12.11447 12.11745 12.11965 12.11536 12.11045 12.10892 12.11009 12.11148
 12.10934 12.10184 12.09866 12.10538 12.11364 12.11798 12.11664 12.11436
 12.11712 12.11941 12.1189  12.11581 12.11941 12.12604 12.12785 12.12424
 12.12286 12.12974 12.14033 12.14361 12.13532 12.12741 12.12598 12.12922
 12.13233 12.13229 12.1295  12.12897 12.1321  12.13464 12.136   12.13716
 12.13816 12.1371  12.13025 12.12575 12.12926 12.13937 12.14752 12.14522
 12.14032 12.14061 12.1487  12.15492 12.15302 12.14763 12.14314 12.14652
 12.14983 12.15075 12.15109 12.15467 12.15987 12.15937 12.15372 12.14954
 12.15398 12.15863 12.15679 12.14905 12.14566 12.15061 12.15882 12.16404
 12.16397 12.16448 12.16532 12.16545 12.16467 12.16186 12.16377 12.17124
 12.17496 12.17257 12.16931 12.17227 12.18205 12.1907  12.18696 12.17442
 12.16895 12.17362 12.17889 12.17998 12.17689 12.17549 12.17986 12.18162
 12.18034 12.18269 12.18594 12.1879  12.18222 12.17618 12.17545 12.1832
 12.19528 12.1971  12.19219 12.19054 12.19367 12.20137 12.20491 12.20199
 12.19736 12.1967  12.19978 12.20218 12.2009  12.20443 12.20993 12.21251
 12.20897 12.20208 12.20202 12.20784"
"12.06424 12.02614 12.00953 12.00652 12.01304 12.03188 12.06106 12.09121
 12.12061 12.15614 12.18985 12.22043 12.24353 12.25892 12.2765  12.29404
 12.30933 12.31499 12.31166 12.30613 12.2969  12.28528 12.26648 12.24407
 12.22586 12.20813 12.18786 12.16225 12.13803 12.12429 12.1145  12.09989
 12.08005 12.05853 12.04691 12.04593 12.04613 12.04614 12.04394 12.04809
