" 1.       0.97472  1.05679  1.17691  1.32412  1.48889  1.66496  1.84904
  2.03854  2.23112  2.42635  2.62325  2.82149  3.02109  3.22128  3.42178
  3.62208  3.82195  4.02256  4.22277  4.4223   4.622    4.82102  5.02021
  5.21875  5.41733  5.61562  5.81353  6.011    6.20844  6.4056   6.60247
  6.79911  6.99587  7.19236  7.38875  7.58493  7.78211  7.97687  8.17315
  8.36913  8.56587  8.76157  8.95765  9.15443  9.3512   9.54759  9.74437
  9.9415  10.13915 10.33686 10.5346  10.7337  10.93146 11.13298 11.33087
 11.53104 11.7321  11.93251 12.13393 12.33676 12.53938 12.74335 12.94679
 13.15066 13.35735 13.564   13.77087 13.9785  14.18739 14.39667 14.60761
 14.81879 15.03153 15.24504 15.45832 15.67427 15.89106 16.10819 16.32717
 16.5481  16.76946 16.99154 17.21713 17.44141 17.66817 17.8965  18.12658
 18.35855 18.59282 18.82758 19.06492 19.30427 19.54398 19.78654 20.0294
 20.28127 20.53073 20.78531 21.04392 21.30676 21.57138 21.85029 22.13634
 22.441   22.75999 23.13868 23.65211 24.78689  1.       1.       1.
  1.       1.       1.       1.       1.       1.       1.       1.     "
"1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03
 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03
 2.975980e+00 2.885770e+00 3.025830e+00 3.195660e+00 3.376330e+00
 3.562260e+00 3.750900e+00 3.941930e+00 4.134160e+00 4.327440e+00
 4.521270e+00 4.715210e+00 4.909490e+00 5.104130e+00 5.298950e+00
 5.493460e+00 5.688390e+00 5.883010e+00 6.077870e+00 6.272570e+00
 6.466810e+00 6.661960e+00 6.856120e+00 7.050720e+00 7.245130e+00
 7.439480e+00 7.633570e+00 7.827620e+00 8.022840e+00 8.217710e+00
 8.412150e+00 8.602890e+00 8.802320e+00 8.997170e+00 9.192270e+00
 9.387900e+00 9.582400e+00 9.779260e+00 9.974960e+00 1.017108e+01
 1.036789e+01 1.056534e+01 1.076274e+01 1.096121e+01 1.115565e+01
 1.135762e+01 1.155715e+01 1.175658e+01 1.195696e+01 1.215760e+01
 1.235878e+01 1.256030e+01 1.276339e+01 1.297044e+01 1.321977e+01
 1.337546e+01 1.358086e+01 1.378657e+01 1.399429e+01 1.420158e+01
 1.440972e+01 1.461984e+01 1.483263e+01 1.504227e+01 1.525510e+01
 1.546814e+01 1.568305e+01 1.589543e+01 1.611421e+01 1.633169e+01
 1.655181e+01 1.677114e+01 1.699308e+01 1.721556e+01 1.743847e+01
 1.766722e+01 1.789205e+01 1.812035e+01 1.834949e+01 1.858107e+01
 1.881270e+01 1.904756e+01 1.928167e+01 1.952239e+01 1.975904e+01
 1.997753e+01 2.024604e+01 2.049119e+01 2.073971e+01 2.099007e+01
 2.124080e+01 2.149866e+01 2.175586e+01 2.202377e+01 2.229695e+01
 2.258435e+01 2.289664e+01 2.327592e+01 2.405330e+01 1.000000e+00
 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00
 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00"
"1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03
 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03
 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03 4.027060e+00
 3.763470e+00 3.902110e+00 4.070420e+00 4.248680e+00 4.432120e+00
 4.618390e+00 4.806240e+00 4.995520e+00 5.185420e+00 5.376140e+00
 5.567440e+00 5.758790e+00 5.950550e+00 6.142250e+00 6.335190e+00
 6.526200e+00 6.719160e+00 6.911800e+00 7.104020e+00 7.296120e+00
 7.489140e+00 7.681760e+00 7.874860e+00 8.068190e+00 8.261220e+00
 8.454370e+00 8.647160e+00 8.840620e+00 9.035390e+00 9.229060e+00
 9.423280e+00 9.617970e+00 9.813420e+00 1.000817e+01 1.020319e+01
 1.039890e+01 1.059560e+01 1.079149e+01 1.098886e+01 1.118251e+01
 1.138567e+01 1.158231e+01 1.178109e+01 1.198062e+01 1.218281e+01
 1.238145e+01 1.258112e+01 1.278281e+01 1.298689e+01 1.320636e+01
 1.339276e+01 1.359710e+01 1.380248e+01 1.400899e+01 1.421627e+01
 1.442354e+01 1.463170e+01 1.484161e+01 1.505265e+01 1.526404e+01
 1.547733e+01 1.569088e+01 1.589723e+01 1.611976e+01 1.633651e+01
 1.655495e+01 1.677338e+01 1.699389e+01 1.721388e+01 1.743784e+01
 1.766059e+01 1.788533e+01 1.811331e+01 1.834040e+01 1.856882e+01
 1.879904e+01 1.903204e+01 1.926204e+01 1.949801e+01 1.973232e+01
 1.995955e+01 2.020897e+01 2.044858e+01 2.068984e+01 2.093271e+01
 2.117599e+01 2.142204e+01 2.165281e+01 2.191340e+01 2.215979e+01
 2.240090e+01 2.264951e+01 2.289737e+01 2.337653e+01 1.000000e+00
 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00
 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00"
"1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00
 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03
 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03
 1.100000e+03 1.100000e+03 4.281970e+00 4.425730e+00 4.558280e+00
 4.724310e+00 4.900940e+00 5.081860e+00 5.266360e+00 5.452240e+00
 5.639450e+00 5.827310e+00 6.015850e+00 6.205690e+00 6.394500e+00
 6.585130e+00 6.774880e+00 6.965520e+00 7.155650e+00 7.346650e+00
 7.537490e+00 7.728930e+00 7.919940e+00 8.112670e+00 8.303710e+00
 8.495070e+00 8.687510e+00 8.878520e+00 9.073400e+00 9.265560e+00
 9.458370e+00 9.652890e+00 9.845280e+00 1.004016e+01 1.023434e+01
 1.042925e+01 1.062348e+01 1.081938e+01 1.102034e+01 1.122710e+01
 1.141105e+01 1.160706e+01 1.180496e+01 1.200325e+01 1.220328e+01
 1.240164e+01 1.260158e+01 1.280342e+01 1.300412e+01 1.320952e+01
 1.340988e+01 1.361375e+01 1.381844e+01 1.402327e+01 1.422965e+01
 1.443690e+01 1.464401e+01 1.485358e+01 1.506250e+01 1.527270e+01
 1.548538e+01 1.569715e+01 1.590367e+01 1.612564e+01 1.634128e+01
 1.655714e+01 1.677445e+01 1.699375e+01 1.721246e+01 1.743438e+01
 1.765708e+01 1.788026e+01 1.810217e+01 1.832988e+01 1.855585e+01
 1.878588e+01 1.901350e+01 1.924347e+01 1.947448e+01 1.970725e+01
 1.993619e+01 2.017278e+01 2.040679e+01 2.064454e+01 2.087790e+01
 2.111161e+01 2.134289e+01 2.157176e+01 2.179972e+01 2.201554e+01
 2.221305e+01 2.239260e+01 2.250778e+01 2.281335e+01 1.000000e+00
 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00
 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00"
"1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00
