"1.0000000e+00 9.8684000e-01 1.0973800e+00 1.2544800e+00 1.4410000e+00
 1.6458900e+00 1.8617100e+00 2.0848100e+00 2.3113300e+00 2.5428000e+00
 2.7731400e+00 3.0085100e+00 3.2409000e+00 3.4726800e+00 3.7053000e+00
 3.9351400e+00 4.1681200e+00 4.4001200e+00 4.6296000e+00 4.8522800e+00
 5.0851800e+00 5.3067700e+00 5.5277500e+00 5.7602400e+00 5.9759600e+00
 6.2029400e+00 6.4094300e+00 6.6455400e+00 6.8536900e+00 7.0847300e+00
 7.2962000e+00 7.5129700e+00 7.7386600e+00 7.9365800e+00 8.1421700e+00
 8.4163700e+00 8.5564300e+00 8.7744900e+00 9.0075400e+00 9.1694800e+00
 9.3623200e+00 9.5915800e+00 9.8105700e+00 1.0033280e+01 1.0233230e+01
 1.0429030e+01 1.0462290e+01 1.0790160e+01 1.1018980e+01 1.1260850e+01
 1.1468570e+01 1.1635380e+01 1.1790320e+01 1.2052040e+01 1.2350360e+01
 1.2376300e+01 1.2652720e+01 1.2803440e+01 1.2979350e+01 1.3235960e+01
 1.3312380e+01 1.3611920e+01 1.3698580e+01 1.3999940e+01 1.4115170e+01
 1.4482470e+01 1.4448810e+01 1.4739240e+01 1.4793560e+01 1.5185620e+01
 1.5166540e+01 1.5534960e+01 1.5612690e+01 1.5836410e+01 1.6128890e+01
 1.6125460e+01 1.6540110e+01 1.6481630e+01 1.6781400e+01 1.7009630e+01
 1.7009150e+01 1.7510530e+01 1.7364750e+01 1.7891640e+01 1.7889500e+01
 1.8220740e+01 1.8453790e+01 1.8325040e+01 1.9006880e+01 1.8944530e+01
 1.9221730e+01 2.0568590e+01 2.3009830e+01 2.9219409e+02 1.1000000e+03
 1.1000000e+03 1.1000000e+03 1.1000000e+03 1.1000000e+03 1.1000000e+03
 1.1000000e+03 1.1000000e+03"
"1.0396800e+00 9.9243000e-01 1.1037300e+00 1.2581200e+00 1.4427200e+00
 1.6450100e+00 1.8574500e+00 2.0778500e+00 2.3012600e+00 2.5296900e+00
 2.7575500e+00 2.9898500e+00 3.2176000e+00 3.4487700e+00 3.6777500e+00
 3.9042800e+00 4.1361900e+00 4.3640600e+00 4.5903500e+00 4.8129100e+00
 5.0379100e+00 5.2576300e+00 5.4724900e+00 5.7023000e+00 5.9107900e+00
 6.1356900e+00 6.3365400e+00 6.5653500e+00 6.7675500e+00 6.9952700e+00
 7.1998100e+00 7.3994900e+00 7.6249100e+00 7.8103200e+00 8.0004100e+00
 8.2645100e+00 8.3772400e+00 8.5902400e+00 8.7825200e+00 8.9147900e+00
 9.0793700e+00 9.2049000e+00 9.4292300e+00 9.4302300e+00 9.2804800e+00
 1.0077520e+01 1.1672020e+01 1.2340590e+01 1.2391250e+01 1.2034790e+01
 1.1932630e+01 1.2047930e+01 1.2162440e+01 1.2338260e+01 1.2586020e+01
 1.2597910e+01 1.2866340e+01 1.2974650e+01 1.3125520e+01 1.3378630e+01
 1.3442370e+01 1.3733490e+01 1.3796260e+01 1.4088340e+01 1.4200330e+01
 1.4560860e+01 1.4520170e+01 1.4791060e+01 1.4827490e+01 1.5215870e+01
 1.5188960e+01 1.5531160e+01 1.5608960e+01 1.5814010e+01 1.6051150e+01
 1.6032600e+01 1.6424310e+01 1.6195000e+01 1.6334720e+01 1.6840900e+01
 1.7598780e+01 1.8514020e+01 1.8219100e+01 1.8438520e+01 1.8317330e+01
 1.8632050e+01 1.8813500e+01 1.8653450e+01 1.9309970e+01 1.9195130e+01
 1.9434100e+01 2.0739940e+01 2.3118790e+01 2.9206961e+02 1.1000000e+03
 1.1000000e+03 1.1000000e+03 1.1000000e+03 1.1000000e+03 1.1000000e+03
 1.1000000e+03 1.1000000e+03"
"1.099230e+00 1.039160e+00 1.133280e+00 1.279580e+00 1.459330e+00
 1.655230e+00 1.863500e+00 2.081730e+00 2.301640e+00 2.525050e+00
 2.750840e+00 2.978640e+00 3.201240e+00 3.431970e+00 3.657320e+00
 3.880430e+00 4.111410e+00 4.333670e+00 4.556310e+00 4.779250e+00
 4.996630e+00 5.215040e+00 5.423980e+00 5.650540e+00 5.855740e+00
 6.076200e+00 6.272250e+00 6.490270e+00 6.690060e+00 6.913630e+00
 7.111180e+00 7.292610e+00 7.520180e+00 7.695100e+00 7.867700e+00
 8.125200e+00 8.209050e+00 8.425140e+00 8.576410e+00 8.687440e+00
 8.824700e+00 8.870560e+00 9.115560e+00 8.885640e+00 8.722280e+00
 1.081271e+01 1.381716e+01 1.450851e+01 1.420379e+01 1.302606e+01
 1.247532e+01 1.249687e+01 1.257555e+01 1.265199e+01 1.283603e+01
 1.283501e+01 1.309438e+01 1.315603e+01 1.328105e+01 1.352779e+01
 1.357976e+01 1.386199e+01 1.389992e+01 1.418293e+01 1.429087e+01
 1.464550e+01 1.459642e+01 1.484911e+01 1.486717e+01 1.525248e+01
 1.521858e+01 1.553513e+01 1.561397e+01 1.580243e+01 1.598570e+01
 1.595607e+01 1.632752e+01 1.594356e+01 1.597881e+01 1.684632e+01
 1.844595e+01 1.964706e+01 1.914843e+01 1.901880e+01 1.876644e+01
 1.905741e+01 1.919445e+01 1.899742e+01 1.963713e+01 1.946559e+01
 1.967943e+01 2.093622e+01 2.325202e+01 2.894295e+02 1.100000e+03
 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03 1.100000e+03
 1.100000e+03 1.100000e+03"
"   1.17614    1.11025    1.19027    1.32393    1.49017    1.68092
    1.8826     2.09334    2.31066    2.5279     2.75191    2.97506
    3.19596    3.42147    3.64361    3.86545    4.09271    4.30877
    4.52743    4.74887    4.96092    5.17906    5.38342    5.60435
    5.81371    6.02469    6.21713    6.41919    6.62124    6.83959
    7.02998    7.1909     7.42331    7.58925    7.74119    7.99451
    8.05065    8.27693    8.383      8.49637    8.59002    8.58504
    8.84848    8.35213    8.91404   13.16494   16.97498   17.47125
   16.63876   14.38158   13.13065   12.98729   13.03863   12.99825
   13.10276   13.08879   13.33789   13.34882   13.44685   13.68334
   13.72498   13.99789   14.01005   14.2837    14.38682   14.73645
   14.67764   14.91358   14.91263   15.29564   15.25556   15.54674
   15.62775   15.80149   15.93226   15.89564   16.24856   15.72248
   15.7117    17.03507   19.4964    20.91718   20.16983   19.63903
   19.23835   19.49891   19.59835   19.35723   19.98844   19.75497
   19.95643   21.15531   23.40529  284.35721 1100.      1100.
 1100.      1100.      1100.      1100.      1100.      1100.     "
"   1.26774    1.19444    1.26511    1.38672    1.54128    1.71928
    1.91342    2.11803    2.32747    2.53743    2.75899    2.97633
    3.19251    3.41762    3.63443    3.85515    4.07852    4.289
    4.50516    4.71894    4.93161    5.14921    5.35003    5.55998
    5.78293    5.9824     6.17018    6.35837    6.55859    6.77151
    6.95507    7.09574    7.33157    7.49392    7.61913    7.86746
    7.90368    8.14612    8.19458    8.34173    8.36362    8.36599
    8.59006    7.85686   10.48122   17.07226   21.45044   21.53034
   19.93272   16.37441   13.94862   13.52083   13.55925   13.38268
   13.38891   13.36058   13.59675   13.55419   13.62397   13.84507
   13.87843   14.14172   14.12728   14.39065   14.4883    14.83366
   14.76397   14.98458   14.96394   15.34559   15.29998   15.5659
   15.65037   15.811     15.89073   15.85115   16.18647   15.52779
   15.5363    17.4667    20.70154   22.32318   21.30197   20.30611
   19.73592   19.95898   20.02743   19.7338    20.36437   20.06291
   20.26395   21.39468   23.5725   276.98253 1100.      1100.
 1100.      1100.      1100.      1100.      1100.      1100.     "
"   1.37111    1.28919    1.35463    1.46152    1.60321    1.77367
    1.95569    2.15144    2.35365    2.56695    2.77425    2.98745
    3.19575    3.41548    3.6311     3.84694    4.06487    4.27227
    4.48668    4.69488    4.90767    5.12636    5.3207     5.51217
    5.75554    5.94553    6.12818    6.312      6.49797    6.70226
    6.8856     7.02033    7.24283    7.41433    7.50561    7.74065
    7.7689     8.03279    8.01734    8.21284    8.13963    8.23768
    8.27083    7.80461   14.14239   22.80122   27.7358    27.11524
   24.41605   19.34699   15.06823   14.10897   14.13742   13.81543
   13.69719   13.65065   13.86975   13.77339   13.81344   14.01246
   14.04042   14.29401   14.25249   14.50374   14.59556   14.93698
   14.85555   15.06235   15.0212    15.4025    15.35194   15.59257
   15.68188   15.83076   15.86136   15.82276   16.14032   15.3564
   15.45525   18.0983    22.05356   23.87241   22.57052   21.02791
   20.26395   20.44031   20.48491   20.12873   20.76567   20.3901
   20.60125   21.65167   23.74588  267.47707 1100.      1100.
 1100.      1100.      1100.      1100.      1100.      1100.     "
"   1.48352    1.3909     1.45443    1.54954    1.68015    1.8354
    2.00982    2.1969     2.39172    2.5936     2.80273    3.01252
    3.21474    3.42077    3.63483    3.84828    4.05986    4.25935
    4.46951    4.67869    4.8885     5.10319    5.28959    5.46341
    5.72436    5.9117     6.08947    6.26856    6.44014    6.63254
    6.82121    6.96102    7.15254    7.34307    7.40444    7.62626
    7.65468    7.91736    7.8653     8.09902    7.91431    8.20201
    7.82025    9.84618   20.31294   31.05321   36.56054   34.82609
   30.56994   23.6017    16.82791   14.79514   14.76597   14.3177
   14.03039   13.95756   14.15442   14.00759   14.01593   14.18544
   14.21096   14.45523   14.38682   14.62299   14.70832   15.04622
   14.95254   15.1469    15.08467   15.46639   15.4115    15.62673
   15.72235   15.86065   15.84409   15.81024   16.10934   15.20629
   15.46901   18.89914   23.55264   25.57539   24.01238   21.81783
   20.83043   20.94579   20.97456   20.5444    21.19326   20.73856
   20.96821   21.92381   23.91104  256.04884 1100.      1100.
 1100.      1100.      1100.      1100.      1100.      1100.     "
"   1.60263    1.49928    1.55819    1.64621    1.76836    1.91171
    2.07509    2.25257    2.43771    2.62668    2.83086    3.04176
    3.24318    3.44939    3.64959    3.85119    4.06041    4.25366
    4.4552     4.67339    4.87318    5.08141    5.26688    5.4194
    5.69034    5.87666    6.06081    6.22382    6.39726    6.57797
    6.75617    6.91961    7.07004    7.26938    7.31676    7.52936
    7.56754    7.78587    7.73436    7.97778    7.72492    8.1643
    7.37793   15.12018   29.65588   42.92635   48.98954   45.5143
   39.15653   29.46735   19.69241   15.66264   15.43613   14.90524
   14.39215   14.28107   14.44711   14.25751   14.23251   14.36427
   14.38971   14.62563   14.5316    14.74857   14.82663   15.16108
   15.05522   15.23867   15.15471   15.53715   15.47877   15.66842
   15.77187   15.90057   15.83908   15.81348   16.09284   15.07682
   15.58255   19.85811   25.20233   27.444     25.62597   22.71537
   21.44643   21.47841   21.50136   20.98413   21.64824   21.11192
   21.36544   22.20947   24.0556   242.9362  1100.      1100.
 1100.      1100.      1100.      1100.      1100.      1100.     "
"   1.72659    1.61198    1.66905    1.75036    1.85758    1.99205
    2.14794    2.31157    2.49279    2.68347    2.86728    3.05975
    3.26278    3.46946    3.66939    3.85066    4.06865    4.27132
    4.47146    4.66495    4.86818    5.05611    5.24887    5.39548
    5.65168    5.83892    6.02424    6.18691    6.36919    6.51863
