"  1.        1.0065    1.02018   1.04088   1.0684    1.10239   1.14244
   5.5161    5.5822    5.64937   5.71789   5.78773   5.85865   5.93034
   6.00248   6.07476   6.14694   6.21879   6.29013   6.3608    6.43069
   6.49972   6.56788   6.63519   6.7018    6.76795   6.83405   6.90063
   6.9682    7.03709   7.10737   7.17885   7.25124   7.32422   7.3975
   7.47085   7.54404   7.61691   7.68931   7.76108   7.83216   7.90246
   7.97197   8.04064   8.10846   8.17551   8.24193   8.30781   8.37342
   8.43925   8.5058    8.57434   8.64741   8.73228   8.82597   8.91967
   9.01179   9.10198   9.19009   9.27608   9.36001   9.44199   9.52226
   9.60117   9.67913   9.75658   9.83382   9.91099   9.98807  10.06497
  10.14156  10.21781  10.29381  10.36974  10.44596  10.52305  10.60198
  10.68434  10.77287  10.87103  10.9772   11.08499  11.19106  11.29414
  11.39362  11.48915  11.58049  11.66749  11.75003  11.82806  11.90155
  11.97054  12.03514  12.09551  12.15192  12.20469  12.25429  12.30126
  12.34622  12.38987  12.43286  12.4758   12.51915  12.56318  12.608
  12.65357  12.69974  12.74632  12.79308  12.83982  12.88641  12.93278
  12.97878  13.0244   13.07053  13.1186   13.16774  13.21824  13.27362
  13.33392  13.39922  13.47165  13.55313  13.64396  13.7426   13.84701
  13.95571  14.0677   14.18203  14.29762  14.41312  14.52713  14.6383
  14.74551  14.8479   14.94487  15.03605  15.12127  15.20053  15.27395
  15.34178  15.40441  15.46257  15.51685  15.56688  15.61223  15.65293
  15.68938  15.7222   15.7519   15.77854  15.80189  15.82191  15.83981
  15.85635  15.87148  15.8884   15.90542  15.92233  15.94004  15.95916
  15.97988  16.00171  16.0234   16.04306  16.05864  16.06839  16.07136
  16.06827  16.06342  16.0686   16.10253  16.17654  16.29352  16.43748
  16.59777  16.76762  16.9439   17.12772  17.32119  17.52655  17.74534
  17.97679  18.21691  18.45966  18.69892  18.92931  19.14611  19.3448
  19.52095  19.67027  19.78882  19.87314  19.92024  19.92766  19.89374
  19.81844  19.70046  19.5389   19.3379   19.1096   18.8879   18.67077
  18.4623   18.27085  18.12571  18.09381  18.26029  18.64042  19.44475
  20.92885  23.13336  25.75191  28.64761  31.79782  35.20143  38.86426
  42.79549  47.0063   51.50877  56.3152   61.43853  66.89265  72.6923
  78.85294  85.39075  92.32261  99.66605 107.43936 115.66152 124.35231
 133.53226 143.22268 153.4456  164.22364 175.58007 187.5387  200.12407
 213.36146 227.27694 241.89747 257.25089 273.36594 290.27227"
"  1.0581    1.06456   1.07767   1.09724   1.12304   1.15477   1.19207
   1.23453   1.28167   1.33303   1.3881    1.44642   1.50757   1.57117
   1.6369    1.70453   1.77382   1.84463   1.91683   1.99032   2.06502
   2.14087   2.21781   2.29579   2.37476   2.45467   2.53548   2.61712
   2.69954   2.78268   2.86649   2.9509    3.03584   3.12126   3.20708
   3.29324   3.37965   3.46625   3.55295   3.63966   3.7263    3.81277
   3.89898   3.98483   4.07021   4.15503   4.23919   4.32257   4.40509
   4.48663   4.56712   4.64646   4.72457   4.80136   4.87678   4.95077
   5.02328   5.0943    5.16384   5.23196   5.2988    5.36459   5.4297
   5.49469   5.56017   5.62672   5.69462   5.76383   5.83412   5.90516
   5.97664   6.04827   6.11979   6.19099   6.26167   6.3317    6.40097
   6.46941   6.53702   6.60385   6.67007   6.73597   6.80202   6.86876
   6.93666   7.006     7.07674   7.14865   7.22143   7.29475   7.36833
   7.44194   7.51538   7.58848   7.6611    7.7331    7.80441   7.87497
   7.94475   8.01371   8.08188   8.14933   8.21621   8.28264   8.34896
   8.41563   8.48333   8.5535    8.62962   8.71893   8.81402   8.90847
   9.00128   9.09217   9.18101   9.26781   9.35262   9.4356    9.51701
   9.59722   9.67666   9.75573   9.83472   9.91372   9.99267  10.07148
  10.15006  10.22843  10.30672  10.38517  10.46424  10.54467  10.62768
  10.7153   10.81071  10.91555  11.02499  11.13413  11.24091  11.34444
  11.44427  11.54009  11.63168  11.7189   11.80166  11.8799   11.95362
  12.02287  12.08776  12.14847  12.20527  12.25852  12.30868  12.35631
  12.40202  12.4465   12.49037  12.53419  12.57837  12.62315  12.6686
  12.71465  12.76114  12.80788  12.85463  12.90121  12.94751  12.99343
  13.03887  13.08379  13.12909  13.17622  13.22434  13.27364  13.32761
  13.38653  13.45034  13.52112  13.60074  13.6895   13.78587  13.88788
  13.99409  14.10353  14.21533  14.32842  14.4415   14.55318  14.66212
  14.76718  14.86749  14.96243  15.05162  15.13488  15.21221  15.28372
  15.34966  15.41042  15.46675  15.51934  15.56784  15.6118   15.65134
  15.68697  15.71933  15.7488   15.77529  15.7985   15.81844  15.83642
  15.85296  15.86846  15.88622  15.90409  15.92217  15.94139  15.96232
  15.98508  16.00907  16.03289  16.05458  16.07209  16.08374  16.08882
  16.08852  16.08811  16.10066  16.14399  16.22755  16.35163  16.50047
  16.66574  16.83941  17.01947  17.20726  17.40488  17.61445  17.83727
  18.07226  18.31525  18.56021  18.80115  19.03283  19.25057  19.44992
  19.62643  19.77585  19.89426  19.97822  20.02475  20.03139  19.99648
  19.92015  19.80083  19.63749  19.43426  19.20315  18.97797  18.75709
  18.54444  18.34777  18.19546  18.15258  18.30884  18.67839  19.47241
  20.95437  23.16032  25.78515  28.68858  31.84723  35.25985  38.93222
  42.87353  47.09503  51.60883  56.42717  61.56301  67.03024  72.84363
  79.01868  85.57159  92.51925  99.87924 107.66987 115.91015 124.61989
 133.81966 143.5308  153.77534 164.57597 175.95593 187.93909 200.55
 213.81396 227.7571  242.4064  257.78974 273.93589 290.87453"
"  1.07826   1.08469   1.09767   1.11701   1.14244   1.17365   1.21028
   1.25192   1.29813   1.34849   1.40256   1.45989   1.5201    1.58283
   1.64775   1.71462   1.78323   1.8534    1.92501   1.99794   2.07211
   2.14745   2.2239    2.30139   2.37987   2.45928   2.53958   2.6207
   2.70258   2.78517   2.8684    2.95221   3.03654   3.12132   3.20649
   3.29198   3.37771   3.46361   3.54961   3.63561   3.72153   3.80728
   3.89277   3.97789   4.06255   4.14665   4.23007   4.31274   4.39453
   4.47536   4.55514   4.63377   4.71117   4.78726   4.86199   4.93528
   5.0071    5.07744   5.1463    5.21376   5.27993   5.34507   5.40955
   5.47391   5.53878   5.60473   5.67201   5.74061   5.81026   5.88067
   5.95151   6.02248   6.09335   6.16389   6.23393   6.30333   6.37199
   6.43985   6.50692   6.5733    6.63917   6.7049    6.77096   6.83793
   6.90624   6.97605   7.04726   7.11961   7.19277   7.26642   7.3403
   7.41418   7.48786   7.5612    7.63405   7.70628   7.77783   7.84866
   7.91872   7.98801   8.05653   8.12442   8.1918    8.25883   8.32591
   8.39351   8.4625    8.53456   8.6145    8.70759   8.80379   8.89898
   8.99249   9.0841    9.17371   9.26135   9.34709   9.43112   9.51373
   9.59529   9.67626   9.75703   9.83782   9.91868   9.99955  10.08032
  10.16097  10.24155  10.32225  10.40338  10.48554  10.56966  10.65727
  10.75088  10.85338  10.96316  11.07472  11.18485  11.29223  11.39618
  11.49634  11.59242  11.68425  11.7717   11.85467  11.93313  12.00708
  12.07659  12.14177  12.20282  12.26002  12.31376  12.36449  12.41278
  12.45924  12.50453  12.54926  12.59393  12.63891  12.6844   12.73042
  12.7769   12.82367  12.87051  12.91722  12.96361  13.00957  13.05504
  13.09987  13.14407  13.18852  13.23469  13.28177  13.32987  13.38239
  13.4399   13.50221  13.57131  13.64906  13.73574  13.82984  13.92944
  14.03315  14.14005  14.2493   14.35988  14.47053  14.57987  14.68657
  14.78947  14.8877   14.98061  15.06781  15.14912  15.22453  15.29414
  15.35819  15.41709  15.47159  15.52251  15.56949  15.61211  15.65058
  15.6855   15.7175   15.74677  15.77309  15.79614  15.816    15.83402
  15.85053  15.86649  15.88507  15.90381  15.9231   15.94386  15.96664
  15.99147  16.01762  16.04358  16.0673   16.08675  16.10035  16.10764
  16.11035  16.1148   16.13505  16.18758  16.28032  16.4111   16.56485
  16.73485  16.91223  17.09604  17.28779  17.48953  17.70324  17.92999
  18.16843  18.41419  18.66131  18.9039   19.13686  19.35556  19.55557
  19.73247  19.88203  20.00034  20.08398  20.12999  20.13589  20.10005
  20.02274  19.90212  19.73705  19.53161  19.2977   19.06901  18.84437
  18.6275   18.42561  18.2661   18.21211  18.35786  18.71651  19.49923
  20.97817  23.18487  25.81567  28.72659  31.89348  35.31492  38.99664
  42.94783  47.17983  51.70476  56.53482  61.68296  67.1631   72.99001
  79.17925  85.74702  92.71025 100.08656 107.89426 116.15242 124.88085
 134.10018 143.83175 154.09765 164.92056 176.32376 188.33114 200.96727
 214.2575  228.22797 242.9057  258.31861 274.49549 291.46609"
"  1.10048   1.10687   1.11971   1.1388    1.16387   1.19458   1.23055
   1.27138   1.31666   1.36601   1.41902   1.47531   1.5345    1.59627
   1.6603    1.72635   1.7942    1.86366   1.93461   2.00693   2.08052
   2.1553    2.2312    2.30816   2.38611   2.46499   2.54474   2.62531
   2.70662   2.78863   2.87125   2.95445   3.03814   3.12227   3.20678
   3.29158   3.37662   3.46181   3.54709   3.63237   3.71757   3.80259
   3.88734   3.97173   4.05565   4.13901   4.22171   4.30364   4.3847
   4.46481   4.54386   4.62177   4.69846   4.77384   4.84786   4.92045
   4.99157   5.06122   5.1294    5.19618   5.26169   5.32617   5.39001
   5.45375   5.51802   5.58337   5.65006   5.71804   5.78708   5.85686
   5.92706   5.99739   6.06761   6.13751   6.20691   6.27568   6.34373
   6.41103   6.4776    6.54355   6.60913   6.67473   6.7409    6.80817
   6.87693   6.94724   7.01894   7.09172   7.16525   7.23924   7.31341
   7.38755   7.46149   7.53507   7.60816   7.68063   7.75244   7.82354
   7.89391   7.96353   8.03244   8.10079   8.1687    8.23639   8.30429
   8.37292   8.44335   8.51768   8.60222   8.69813   8.79528   8.89121
   8.98544   9.07779   9.1682    9.25672   9.34344   9.42857   9.51242
   9.59542   9.67799   9.7605    9.84314   9.92591  10.00874  10.09155
  10.17435  10.25725  10.3405   10.42452  10.51006  10.59827  10.6911
  10.79133  10.90008  11.01317  11.1262   11.23712  11.34501  11.44935
  11.54981  11.64616  11.73822  11.82589  11.90907  11.98775  12.06193
  12.13169  12.19717  12.25857  12.31619  12.37041  12.42171  12.47066
  12.51787  12.56397  12.60953  12.65502  12.70076  12.74691  12.79346
  12.84033  12.88732  12.93424  12.98086  13.02703  13.07262  13.11759
  13.16181  13.20526  13.24883  13.29401  13.34004  13.38692  13.43798
  13.49406  13.55484  13.62225  13.69811  13.78268  13.8745   13.97169
  14.0729   14.17725  14.28394  14.392    14.50021  14.6072   14.71165
  14.8124   14.90853  14.99941  15.08463  15.164    15.23748  15.3052
  15.36738  15.42441  15.47709  15.52635  15.57185  15.61318  15.65067
  15.685    15.71671  15.7458   15.77195  15.79481  15.81458  15.8326
  15.84906  15.86554  15.88492  15.90455  15.92509  15.94744  15.9721
  15.99902  16.02735  16.05544  16.0812   16.1026   16.11819  16.12782
  16.13379  16.14351  16.17171  16.23322  16.33458  16.4718   16.63067
  16.80501  16.98603  17.17358  17.36929  17.57511  17.79289  18.02348
  18.26525  18.51372  18.76293  19.00717  19.24139  19.46107  19.66176
  19.83908  19.9888   20.10705  20.19042  20.23595  20.24116  20.20444
  20.12623  20.00433  19.83757  19.62997  19.39326  19.16102  18.93259
  18.7115   18.50437  18.33765  18.27248  18.40738  18.75482  19.52524
  21.00028  23.20702  25.84345  28.76163  31.93657  35.36663  39.0575
  43.01839  47.26069  51.79655  56.63814  61.79838  67.2912   73.13144
  79.33463  85.91704  92.89562 100.288   108.11253 116.3883  125.13518
 134.37379 144.12553 154.4125  165.2574  176.68354 188.71484 201.37589
 214.69205 228.68952 243.39534 258.83747 275.04474 292.04692"
"  1.12468   1.13099   1.14367   1.16251   1.18721   1.21742   1.25274
   1.29278   1.33715   1.38547   1.4374    1.4926    1.55072   1.61147
   1.67454   1.73969   1.8067    1.8754    1.94563   2.01727   2.09023
   2.1644    2.23971   2.31609   2.39347   2.47178   2.55095   2.63093
   2.71165   2.79304   2.87505   2.9576    3.04064   3.1241    3.20792
   3.29203   3.37635   3.46083   3.54539   3.62993   3.71439   3.79867
   3.88268   3.96632   4.0495    4.13212   4.21407   4.29526   4.37559
   4.45496   4.53328   4.61046   4.68642   4.76109   4.83438   4.90626
   4.97669   5.04563   5.11312   5.17921   5.24405   5.30788   5.37108
   5.4342    5.49788   5.56264   5.62874   5.69613   5.76456   5.83371
   5.90328   5.97297   6.04255   6.11181   6.18058   6.24874   6.31621
   6.38296   6.44904   6.51461   6.57994   6.6455    6.71185   6.7795
   6.84875   6.91958   6.99176   7.06497   7.13888   7.21319   7.28766
   7.36208   7.43627   7.5101    7.58342   7.65615   7.72823   7.79962
   7.87031   7.94028   8.00962   8.07846   8.14695   8.21535   8.28414
   8.35392   8.42597   8.50309   8.5926    8.69048   8.7885    8.88517
   8.98014   9.07326   9.16451   9.25394   9.34169   9.42797   9.51315
   9.59764   9.68188   9.7662    9.85073   9.93545  10.02029  10.10521
  10.19026  10.27561  10.36159  10.44874  10.53799  10.63081  10.72952
  10.83642  10.9499   11.0652   11.17933  11.29091  11.39926  11.50396
  11.60471  11.7013   11.7936   11.88147  11.96487  12.04376  12.11818
  12.1882   12.25397  12.31573  12.37376  12.42848  12.48036  12.52998
  12.57793  12.62482  12.67119  12.71747  12.76392  12.81068  12.85772
  12.90492  12.9521   12.99905  13.04555  13.09146  13.13666  13.18111
  13.22467  13.26736  13.31003  13.3542   13.39916  13.44481  13.49438
  13.549    13.60824  13.67393  13.74789  13.83034  13.91987  14.01465
  14.11335  14.21515  14.31927  14.4248   14.53055  14.63519  14.73738
  14.83596  14.93     15.01885  15.10209  15.17951  15.25108  15.3169
  15.37721  15.43239  15.48326  15.53087  15.57492  15.61504  15.65166
  15.68551  15.71699  15.7459   15.77184  15.79449  15.81414  15.83213
  15.84854  15.86562  15.88577  15.90632  15.92814  15.95211  15.97869
  16.00773  16.03824  16.06847  16.09626  16.11962  16.13728  16.14938
  16.15888  16.17424  16.21055  16.28085  16.3902   16.53361  16.69786
  16.87618  17.06079  17.25207  17.45171  17.66158  17.88336  18.1177
  18.36272  18.6138   18.86508  19.11093  19.34643  19.56708  19.76847
  19.94623  20.09615  20.21438  20.29752  20.34263  20.34721  20.30965
  20.2306   20.10747  19.93906  19.72933  19.48983  19.25402  19.02178
  18.79644  18.58409  18.41014  18.3338   18.45744  18.79338  19.55048
  21.02072  23.22676  25.86849  28.7937   31.97648  35.41497  39.11481
  43.0852   47.3376   51.88421  56.73712  61.90925  67.41455  73.26788
  79.48482  86.08164  93.07533 100.48354 108.32466 116.6178  125.38285
 134.64048 144.41212 154.71987 165.58648 177.03527 189.09018 201.77582
 215.1176  229.14173 243.87531 259.34631 275.58361 292.61701"
"  1.15075   1.15697   1.16946   1.18801   1.21233   1.24203   1.27672
   1.31598   1.35945   1.40677   1.45762   1.5117    1.56871   1.62838
   1.69043   1.75462   1.82073   1.8886    1.95805   2.02896   2.10122
   2.17474   2.24941   2.32517   2.40193   2.47963   2.5582    2.63756
   2.71765   2.7984    2.87976   2.96165   3.04401   3.12678   3.2099
   3.2933    3.37691   3.46066   3.54448   3.62828   3.71199   3.79552
   3.87877   3.96166   4.04409   4.12595   4.20715   4.28759   4.36717
   4.4458    4.52338   4.59982   4.67505   4.74898   4.82156   4.89272
   4.96242   5.03066   5.09745   5.16286   5.22702   5.29018   5.35275
   5.41526   5.47834   5.54253   5.60806   5.67486   5.74269   5.81123
   5.88017   5.94924   6.01818   6.08681   6.15496   6.22251   6.2894
   6.35563   6.42126   6.48648   6.55164   6.61723   6.68384   6.75194
   6.82172   6.89308   6.96574   7.03937   7.11365   7.1883    7.26306
   7.33775   7.4122    7.48628   7.55986   7.63285   7.70521   7.77691
   7.84793   7.91829   7.98808   8.05745   8.12656   8.19574   8.2655
   8.33657   8.41048   8.49113   8.58528   8.68461   8.78346   8.88088
   8.9766    9.07053   9.16266   9.25305   9.34187   9.42937   9.51593
   9.60199   9.68797   9.77416   9.86062   9.94734  10.03426  10.12138
  10.20879  10.29674  10.38564  10.47621  10.56959  10.66761  10.77266
  10.88541  11.00218  11.11906  11.23405  11.34621  11.45498  11.56
  11.66103  11.75787  11.85038  11.93847  12.02207  12.10118  12.17583
  12.24612  12.31219  12.3743   12.43276  12.48798  12.54045  12.59073
  12.63941  12.68708  12.73423  12.78126  12.8284   12.87572  12.9232
  12.97069  13.01801  13.06495  13.1113   13.15691  13.20169  13.24559
  13.28849  13.33038  13.37213  13.41527  13.45914  13.50356  13.55161
  13.60475  13.66242  13.72638  13.79841  13.87874  13.96597  14.05832
  14.15452  14.25375  14.3553   14.45829  14.56157  14.66384  14.76376
  14.86016  14.95212  15.03893  15.12019  15.19566  15.26532  15.32926
  15.38771  15.44104  15.49009  15.53608  15.57873  15.61771  15.65358
  15.68706  15.71834  15.74706  15.77276  15.79516  15.81467  15.83259
  15.84894  15.8667   15.8876   15.90909  15.93223  15.95786  15.98639
  16.01757  16.05027  16.08264  16.11247  16.13783  16.15761  16.17232
  16.18564  16.207    16.25148  16.33042  16.44715  16.59649  16.76626
  16.94831  17.13647  17.33147  17.53505  17.74891  17.97462  18.21262
  18.4608   18.71443  18.96773  19.21518  19.45195  19.67359  19.8757
  20.05394  20.2041   20.32235  20.4053   20.45003  20.45403  20.4157
  20.33586  20.21154  20.04151  19.82968  19.58742  19.34801  19.11194
  18.88235  18.66475  18.48359  18.39624  18.50806  18.83224  19.57498
  21.03951  23.24411  25.89078  28.8228   32.0132   35.45993  39.16854
  43.14824  47.41055  51.96772  56.83175  62.01556  67.53313  73.39934
  79.6298   86.24081  93.24937 100.67318 108.53063 116.84089 125.62386
 134.90025 144.6915  155.01976 165.90779 177.37892 189.45713 202.16705
 215.53412 229.5846  244.34559 259.84512 276.11208 293.17634"
"  1.17858   1.1847    1.19697   1.21521   1.23912   1.2683    1.30235
   1.34086   1.38345   1.42979   1.47957   1.53253   1.58841   1.64696
