"1.000000e+00 9.470500e-01 9.553900e-01 9.688000e-01 9.870100e-01
 1.009680e+00 1.036450e+00 1.066930e+00 1.100770e+00 1.137590e+00
 1.177030e+00 1.218880e+00 1.262800e+00 1.308500e+00 1.355850e+00
 1.404640e+00 1.454660e+00 1.505870e+00 1.557980e+00 1.611050e+00
 1.664810e+00 1.719310e+00 1.774440e+00 1.829930e+00 1.886180e+00
 1.942720e+00 1.999550e+00 2.056690e+00 2.114290e+00 2.172040e+00
 2.230240e+00 2.288330e+00 2.346860e+00 2.405270e+00 2.464070e+00
 2.523090e+00 2.581860e+00 2.640830e+00 2.700040e+00 2.759340e+00
 2.818380e+00 2.877740e+00 2.937280e+00 2.996610e+00 3.056030e+00
 3.115120e+00 3.174690e+00 3.234090e+00 3.293400e+00 3.353090e+00
 3.412290e+00 3.471730e+00 3.530920e+00 3.590380e+00 3.649740e+00
 3.709050e+00 3.768120e+00 3.827510e+00 3.886660e+00 3.945830e+00
 4.005350e+00 4.063970e+00 4.123080e+00 4.182040e+00 4.241320e+00
 4.299280e+00 4.358710e+00 4.416900e+00 4.475900e+00 4.534740e+00
 4.593290e+00 4.652430e+00 4.710800e+00 4.769540e+00 4.827760e+00
 4.886130e+00 4.944830e+00 5.002830e+00 5.061040e+00 5.119570e+00
 5.177190e+00 5.235600e+00 5.293020e+00 5.351350e+00 5.408290e+00
 5.466300e+00 5.525330e+00 5.582260e+00 5.638260e+00 5.696350e+00
 5.753670e+00 5.810170e+00 5.867990e+00 5.923900e+00 5.982550e+00
 6.038610e+00 6.095880e+00 6.152800e+00 6.208790e+00 6.266460e+00
 6.322400e+00 6.377660e+00 6.433880e+00 6.491090e+00 6.548400e+00
 6.602850e+00 6.661080e+00 6.715390e+00 6.772530e+00 6.829180e+00
 6.885360e+00 6.943200e+00 6.996480e+00 7.050560e+00 7.108470e+00
 7.162510e+00 7.220110e+00 7.272050e+00 7.328850e+00 7.384610e+00
 7.439680e+00 7.494760e+00 7.549920e+00 7.603850e+00 7.661540e+00
 7.714910e+00 7.770070e+00 7.823270e+00 7.879710e+00 7.933950e+00
 7.986920e+00 8.043300e+00 8.097720e+00 8.152230e+00 8.206710e+00
 8.260430e+00 8.314510e+00 8.370090e+00 8.425490e+00 8.475160e+00
 8.527280e+00 8.583300e+00 8.637520e+00 8.690150e+00 8.744700e+00
 8.797600e+00 8.853660e+00 8.903930e+00 8.960780e+00 9.013830e+00
 9.064630e+00 9.118780e+00 9.174200e+00 9.227960e+00 9.280780e+00
