"1.00000000e+00 1.02579000e+00 1.08763000e+00 1.18173000e+00
 1.30154000e+00 1.43987000e+00 1.59106000e+00 1.75142000e+00
 1.91885000e+00 2.09226000e+00 2.27109000e+00 2.45500000e+00
 2.64362000e+00 2.83648000e+00 3.03291000e+00 3.23214000e+00
 3.43326000e+00 3.63529000e+00 3.83712000e+00 4.03758000e+00
 4.23546000e+00 4.42954000e+00 4.61865000e+00 4.80172000e+00
 4.97786000e+00 5.14646000e+00 5.30751000e+00 5.46242000e+00
 5.61563000e+00 5.77380000e+00 5.93880000e+00 6.10754000e+00
 6.27655000e+00 6.44323000e+00 6.60586000e+00 6.76374000e+00
 6.91781000e+00 7.07196000e+00 7.23134000e+00 7.39659000e+00
 7.56467000e+00 7.73253000e+00 7.89801000e+00 8.05970000e+00
 8.21689000e+00 8.36966000e+00 8.51925000e+00 8.66938000e+00
 8.83382000e+00 9.03469000e+00 9.23018000e+00 9.41395000e+00
 9.58631000e+00 9.75017000e+00 9.91030000e+00 1.00689100e+01
 1.02250000e+01 1.03780400e+01 1.05301800e+01 1.06893800e+01
 1.08812300e+01 1.11093400e+01 1.13261100e+01 1.15224100e+01
 1.16961200e+01 1.18468300e+01 1.19757100e+01 1.20860900e+01
 1.21840500e+01 1.22778400e+01 1.23749000e+01 1.24783900e+01
 1.25873200e+01 1.26991800e+01 1.28123900e+01 1.29282800e+01
 1.30552600e+01 1.32025100e+01 1.33833100e+01 1.36129300e+01
 1.38754000e+01 1.41511800e+01 1.44250300e+01 1.46824900e+01
 1.49140300e+01 1.51159400e+01 1.52887100e+01 1.54341400e+01
 1.55532300e+01 1.56465400e+01 1.57174400e+01 1.57708100e+01
 1.58080400e+01 1.58402800e+01 1.58707800e+01 1.59023600e+01
 1.59388700e+01 1.59700400e+01 1.59751700e+01 1.59505100e+01
 1.59955100e+01 1.62506800e+01 1.66134800e+01 1.70175600e+01
 1.74715800e+01 1.79829800e+01 1.85032800e+01 1.89685100e+01
 1.93260800e+01 1.95290300e+01 1.95419500e+01 1.93422600e+01
 1.89329700e+01 1.84450000e+01 1.80166200e+01 1.78834100e+01
 1.87322300e+01 2.21559900e+01 2.81806500e+01 3.55517700e+01
 4.42553600e+01 5.44053400e+01 6.61490200e+01 7.96541900e+01
 9.51061700e+01 1.12707150e+02 1.32676590e+02 1.55251840e+02
 1.80689050e+02 2.09264150e+02 2.41273960e+02 2.77037330e+02
 3.16896370e+02 3.61217760e+02 4.10394100e+02 4.64845300e+02
 5.25020060e+02 5.91397400e+02 6.64488400e+02 7.44837340e+02
 8.33024660e+02 9.29666490e+02 1.03542016e+03 1.15098076e+03"
"1.02570000e+00 1.05094000e+00 1.11062000e+00 1.20142000e+00
 1.31772000e+00 1.45292000e+00 1.60150000e+00 1.75969000e+00
 1.92527000e+00 2.09700000e+00 2.27420000e+00 2.45639000e+00
 2.64309000e+00 2.83372000e+00 3.02763000e+00 3.22406000e+00
 3.42218000e+00 3.62104000e+00 3.81963000e+00 4.01682000e+00
 4.21143000e+00 4.40225000e+00 4.58814000e+00 4.76804000e+00
 4.94104000e+00 5.10655000e+00 5.26455000e+00 5.41645000e+00
 5.56667000e+00 5.72180000e+00 5.88369000e+00 6.04929000e+00
 6.21513000e+00 6.37871000e+00 6.53843000e+00 6.69384000e+00
 6.84654000e+00 7.00126000e+00 7.16257000e+00 7.32964000e+00
 7.49909000e+00 7.66805000e+00 7.83454000e+00 7.99732000e+00
 8.15587000e+00 8.31049000e+00 8.46286000e+00 8.61776000e+00
 8.79534000e+00 9.00229000e+00 9.20084000e+00 9.38816000e+00
 9.56512000e+00 9.73528000e+00 9.90325000e+00 1.00703200e+01
 1.02354800e+01 1.03990500e+01 1.05649800e+01 1.07462200e+01
 1.09702700e+01 1.12052700e+01 1.14238600e+01 1.16213500e+01
 1.17961500e+01 1.19481300e+01 1.20787700e+01 1.21917700e+01
 1.22934400e+01 1.23917100e+01 1.24929600e+01 1.25992800e+01
 1.27092500e+01 1.28203700e+01 1.29313000e+01 1.30435200e+01
 1.31653500e+01 1.33063500e+01 1.34796300e+01 1.36994700e+01
 1.39505500e+01 1.42146800e+01 1.44775300e+01 1.47248000e+01
 1.49466900e+01 1.51392300e+01 1.53028800e+01 1.54396600e+01
 1.55508900e+01 1.56381200e+01 1.57063200e+01 1.57591100e+01
 1.57964400e+01 1.58308900e+01 1.58659600e+01 1.59053400e+01
 1.59518500e+01 1.59926300e+01 1.60069300e+01 1.59996500e+01
 1.60882200e+01 1.63784300e+01 1.67614200e+01 1.71843500e+01
 1.76577500e+01 1.81844700e+01 1.87133200e+01 1.91827700e+01
 1.95412900e+01 1.97424900e+01 1.97513100e+01 1.95451500e+01
 1.91259400e+01 1.86226400e+01 1.81737900e+01 1.80004700e+01
 1.88029000e+01 2.22211900e+01 2.82797500e+01 3.56943900e+01
 4.44473300e+01 5.46526700e+01 6.64582100e+01 8.00322900e+01
 9.55607800e+01 1.13246510e+02 1.33309540e+02 1.55987920e+02
 1.81538480e+02 2.10237900e+02 2.42383770e+02 2.78295770e+02
 3.18316890e+02 3.62814710e+02 4.12182780e+02 4.66842050e+02
 5.27242260e+02 5.93863550e+02 6.67218190e+02 7.47851690e+02
 8.36345780e+02 9.33317950e+02 1.03942697e+03 1.15536942e+03"
"1.06151000e+00 1.08632000e+00 1.14414000e+00 1.23150000e+00
 1.34348000e+00 1.47451000e+00 1.61951000e+00 1.77474000e+00
 1.93783000e+00 2.10738000e+00 2.28252000e+00 2.46263000e+00
 2.64708000e+00 2.83524000e+00 3.02643000e+00 3.21991000e+00
 3.41488000e+00 3.61048000e+00 3.80573000e+00 3.99954000e+00
 4.19077000e+00 4.37824000e+00 4.56081000e+00 4.73743000e+00
 4.90721000e+00 5.06954000e+00 5.22443000e+00 5.37328000e+00
 5.52054000e+00 5.67274000e+00 5.83163000e+00 5.99415000e+00
 6.15690000e+00 6.31744000e+00 6.47433000e+00 6.62751000e+00
 6.77936000e+00 6.93532000e+00 7.09880000e+00 7.26768000e+00
 7.43850000e+00 7.60858000e+00 7.77615000e+00 7.94014000e+00
 8.10023000e+00 8.25699000e+00 8.41261000e+00 8.57347000e+00
 8.76603000e+00 8.97713000e+00 9.17894000e+00 9.37014000e+00
 9.55220000e+00 9.72928000e+00 9.90553000e+00 1.00814500e+01
 1.02563500e+01 1.04317500e+01 1.06143000e+01 1.08241900e+01
 1.10688700e+01 1.13074100e+01 1.15275400e+01 1.17261500e+01
 1.19020200e+01 1.20552900e+01 1.21877700e+01 1.23034700e+01
 1.24088500e+01 1.25113900e+01 1.26163900e+01 1.27250500e+01
 1.28356000e+01 1.29456500e+01 1.30540200e+01 1.31623500e+01
 1.32788300e+01 1.34134000e+01 1.35789400e+01 1.37888700e+01
 1.40285300e+01 1.42809500e+01 1.45327200e+01 1.47697700e+01
 1.49820200e+01 1.51652500e+01 1.53198200e+01 1.54480200e+01
 1.55515900e+01 1.56334100e+01 1.56998000e+01 1.57520100e+01
 1.57892800e+01 1.58260000e+01 1.58659000e+01 1.59134700e+01
 1.59701400e+01 1.60205200e+01 1.60446300e+01 1.60582500e+01
 1.61899000e+01 1.65117100e+01 1.69140600e+01 1.73554800e+01
 1.78476000e+01 1.83887100e+01 1.89257500e+01 1.93994600e+01
 1.97591900e+01 1.99590200e+01 1.99641900e+01 1.97520100e+01
 1.93232100e+01 1.88043400e+01 1.83347800e+01 1.81204000e+01
 1.88726200e+01 2.22768300e+01 2.83663100e+01 3.58225600e+01
 4.46229800e+01 5.48817900e+01 6.67472000e+01 8.03880700e+01
 9.59908500e+01 1.13758930e+02 1.33913040e+02 1.56691840e+02
 1.82352880e+02 2.11173580e+02 2.43452290e+02 2.79509510e+02
 3.19689070e+02 3.64359480e+02 4.13915230e+02 4.68778260e+02
 5.29399380e+02 5.96259830e+02 6.69873050e+02 7.50785770e+02
 8.39581010e+02 9.36877600e+02 1.04333575e+03 1.15965349e+03"
"1.10659000e+00 1.13088000e+00 1.18697000e+00 1.27100000e+00
 1.37836000e+00 1.50448000e+00 1.64505000e+00 1.79655000e+00
 1.95651000e+00 2.12333000e+00 2.29597000e+00 2.47360000e+00
 2.65548000e+00 2.84091000e+00 3.02917000e+00 3.21954000e+00
 3.41125000e+00 3.60347000e+00 3.79527000e+00 3.98561000e+00
 4.17337000e+00 4.35740000e+00 4.53656000e+00 4.70980000e+00
 4.87626000e+00 5.03533000e+00 5.18703000e+00 5.33281000e+00
 5.47716000e+00 5.62654000e+00 5.78254000e+00 5.94205000e+00
 6.10175000e+00 6.25933000e+00 6.41354000e+00 6.56480000e+00
 6.71644000e+00 6.87427000e+00 7.04004000e+00 7.21071000e+00
 7.38289000e+00 7.55414000e+00 7.72287000e+00 7.88822000e+00
 8.05005000e+00 8.20929000e+00 8.36879000e+00 8.53744000e+00
 8.74464000e+00 8.95935000e+00 9.16465000e+00 9.36011000e+00
 9.54785000e+00 9.73248000e+00 9.91742000e+00 1.01026900e+01
 1.02882700e+01 1.04773500e+01 1.06807700e+01 1.09205500e+01
 1.11747200e+01 1.14157000e+01 1.16372000e+01 1.18368700e+01
 1.20138100e+01 1.21684100e+01 1.23027800e+01 1.24212500e+01
 1.25303000e+01 1.26368500e+01 1.27451700e+01 1.28557000e+01
 1.29664200e+01 1.30750700e+01 1.31806300e+01 1.32848500e+01
 1.33958000e+01 1.35237400e+01 1.36813300e+01 1.38812400e+01
 1.41094400e+01 1.43500600e+01 1.45906600e+01 1.48174400e+01
 1.50200600e+01 1.51940200e+01 1.53395700e+01 1.54592500e+01
 1.55554200e+01 1.56327100e+01 1.56979300e+01 1.57493600e+01
 1.57864300e+01 1.58254900e+01 1.58705000e+01 1.59266100e+01
 1.59935600e+01 1.60536000e+01 1.60883900e+01 1.61264000e+01
 1.62996100e+01 1.66500400e+01 1.70710900e+01 1.75306400e+01
 1.80408300e+01 1.85955000e+01 1.91404800e+01 1.96185200e+01
 1.99797200e+01 2.01785800e+01 2.01805700e+01 1.99628300e+01
 1.95248000e+01 1.89901700e+01 1.84997100e+01 1.82436000e+01
 1.89418700e+01 2.23229600e+01 2.84402800e+01 3.59361800e+01
 4.47822400e+01 5.50926100e+01 6.70158800e+01 8.07214300e+01
 9.63962400e+01 1.14244300e+02 1.34486930e+02 1.57363460e+02
 1.83132120e+02 2.12071040e+02 2.44479360e+02 2.80678360e+02
 3.21012730e+02 3.65851870e+02 4.15591220e+02 4.70653700e+02
 5.31491180e+02 5.98585980e+02 6.72452710e+02 7.53639290e+02
 8.42730050e+02 9.40345110e+02 1.04714613e+03 1.16383259e+03"
"1.16008000e+00 1.18364000e+00 1.23791000e+00 1.31875000e+00
 1.42155000e+00 1.54241000e+00 1.67793000e+00 1.82501000e+00
 1.98122000e+00 2.14478000e+00 2.31443000e+00 2.48919000e+00
 2.66817000e+00 2.85060000e+00 3.03573000e+00 3.22282000e+00
 3.41114000e+00 3.59987000e+00 3.78813000e+00 3.97491000e+00
 4.15912000e+00 4.33961000e+00 4.51526000e+00 4.68505000e+00
 4.84810000e+00 5.00383000e+00 5.15227000e+00 5.29495000e+00
 5.43645000e+00 5.58312000e+00 5.73631000e+00 5.89289000e+00
 6.04963000e+00 6.20433000e+00 6.35604000e+00 6.50579000e+00
 6.65800000e+00 6.81819000e+00 6.98630000e+00 7.15873000e+00
 7.33228000e+00 7.50476000e+00 7.67476000e+00 7.84162000e+00
 8.00546000e+00 8.16758000e+00 8.33177000e+00 8.51134000e+00
