"1.00000000e+00 1.02155000e+00 1.07252000e+00 1.15046000e+00
 1.25101000e+00 1.36880000e+00 1.49905000e+00 1.63832000e+00
 1.78439000e+00 1.93594000e+00 2.09226000e+00 2.25297000e+00
 2.41783000e+00 2.58657000e+00 2.75887000e+00 2.93429000e+00
 3.11232000e+00 3.29232000e+00 3.47363000e+00 3.65550000e+00
 3.83712000e+00 4.01763000e+00 4.19615000e+00 4.37179000e+00
 4.54367000e+00 4.71100000e+00 4.87305000e+00 5.02925000e+00
 5.17925000e+00 5.32323000e+00 5.46242000e+00 5.60019000e+00
 5.74157000e+00 5.88873000e+00 6.03984000e+00 6.19220000e+00
 6.34361000e+00 6.49250000e+00 6.63782000e+00 6.77928000e+00
 6.91781000e+00 7.05638000e+00 7.19893000e+00 7.34656000e+00
 7.49731000e+00 7.64878000e+00 7.79911000e+00 7.94696000e+00
 8.09151000e+00 8.23236000e+00 8.36966000e+00 8.50436000e+00
 8.63896000e+00 8.78069000e+00 8.95372000e+00 9.13383000e+00
 9.30513000e+00 9.46678000e+00 9.61962000e+00 9.76628000e+00
 9.91030000e+00 1.00531400e+01 1.01940400e+01 1.03323900e+01
 1.04691100e+01 1.06079800e+01 1.07596200e+01 1.09491400e+01
 1.11541300e+01 1.13467100e+01 1.15224100e+01 1.16797900e+01
 1.18185000e+01 1.19391900e+01 1.20438300e+01 1.21361300e+01
 1.22215800e+01 1.23063700e+01 1.23950700e+01 1.24890800e+01
 1.25873200e+01 1.26879300e+01 1.27896400e+01 1.28929500e+01
 1.30022300e+01 1.31259000e+01 1.32695800e+01 1.34471800e+01
 1.36635900e+01 1.39026200e+01 1.41511800e+01 1.43981700e+01
 1.46328500e+01 1.48476100e+01 1.50387700e+01 1.52058500e+01
 1.53500800e+01 1.54726200e+01 1.55739100e+01 1.56545400e+01
 1.57174400e+01 1.57662200e+01 1.58016600e+01 1.58305000e+01
 1.58588500e+01 1.58860000e+01 1.59165500e+01 1.59496900e+01
 1.59737500e+01 1.59737100e+01 1.59505100e+01 1.59820300e+01
 1.61859400e+01 1.64997100e+01 1.68511000e+01 1.72369500e+01
 1.76706900e+01 1.81413500e+01 1.86024900e+01 1.90099400e+01
 1.93260800e+01 1.95168100e+01 1.95558200e+01 1.94252400e+01
 1.91188300e+01 1.86832700e+01 1.82632900e+01 1.79187600e+01
 1.79597600e+01 1.89173100e+01 2.21559900e+01 2.75145500e+01
 3.39736500e+01 4.14984500e+01 5.01628800e+01 6.00679100e+01
 7.13297100e+01 8.40765000e+01 9.84476700e+01 1.14593740e+02
 1.32676590e+02 1.52869910e+02 1.75359700e+02 2.00344900e+02
 2.28037980e+02 2.58665630e+02 2.92469490e+02 3.29706890e+02
 3.70651600e+02 4.15594680e+02 4.64845300e+02 5.18731610e+02
 5.77601690e+02 6.41824410e+02 7.11790540e+02 7.87913520e+02
 8.70631040e+02 9.60404910e+02 1.05772474e+03 1.16310438e+03"
"1.02266000e+00 1.04382000e+00 1.09321000e+00 1.16864000e+00
 1.26636000e+00 1.38148000e+00 1.50944000e+00 1.64677000e+00
 1.79118000e+00 1.94128000e+00 2.09627000e+00 2.25569000e+00
 2.41918000e+00 2.58642000e+00 2.75702000e+00 2.93052000e+00
 3.10640000e+00 3.28408000e+00 3.46292000e+00 3.64222000e+00
 3.82122000e+00 3.99908000e+00 4.17495000e+00 4.34795000e+00
 4.51722000e+00 4.68197000e+00 4.84146000e+00 4.99513000e+00
 5.14265000e+00 5.28417000e+00 5.42092000e+00 5.55626000e+00
 5.69519000e+00 5.83984000e+00 5.98840000e+00 6.13820000e+00
 6.28707000e+00 6.43347000e+00 6.57649000e+00 6.71603000e+00
 6.85348000e+00 6.99241000e+00 7.13645000e+00 7.28563000e+00
 7.43761000e+00 7.59005000e+00 7.74121000e+00 7.88989000e+00
 8.03535000e+00 8.17734000e+00 8.31616000e+00 8.45303000e+00
 8.59108000e+00 8.74041000e+00 8.92305000e+00 9.10570000e+00
 9.27958000e+00 9.44433000e+00 9.60117000e+00 9.75313000e+00
 9.90354000e+00 1.00532000e+01 1.02013200e+01 1.03477600e+01
 1.04943800e+01 1.06470100e+01 1.08221800e+01 1.10322200e+01
 1.12406200e+01 1.14345400e+01 1.16111900e+01 1.17694500e+01
 1.19091500e+01 1.20311400e+01 1.21376200e+01 1.22325200e+01
 1.23213400e+01 1.24098100e+01 1.25017100e+01 1.25978300e+01
 1.26968500e+01 1.27969400e+01 1.28970000e+01 1.29976200e+01
 1.31031500e+01 1.32221300e+01 1.33603700e+01 1.35313300e+01
 1.37393700e+01 1.39690800e+01 1.42082100e+01 1.44462600e+01
 1.46726100e+01 1.48794600e+01 1.50629600e+01 1.52225400e+01
 1.53595300e+01 1.54752400e+01 1.55704000e+01 1.56464000e+01
 1.57072300e+01 1.57555200e+01 1.57909000e+01 1.58210900e+01
 1.58523200e+01 1.58845800e+01 1.59224800e+01 1.59638400e+01
 1.59954500e+01 1.60029800e+01 1.59943100e+01 1.60608900e+01
 1.62962100e+01 1.66275100e+01 1.69941400e+01 1.73956600e+01
 1.78443800e+01 1.83254200e+01 1.87924400e+01 1.92028700e+01
 1.95196500e+01 1.97090500e+01 1.97449900e+01 1.96096800e+01
 1.92963700e+01 1.88503300e+01 1.84164800e+01 1.80521500e+01
 1.80566600e+01 1.89771300e+01 2.22151000e+01 2.76007000e+01
 3.40943900e+01 4.16580600e+01 5.03656500e+01 6.03184400e+01
 7.16329400e+01 8.44377300e+01 9.88725900e+01 1.15088440e+02
