"  1.        2.36902   4.60505   6.92203   9.26394  11.61791  13.97945
  70.40755  72.85758  75.31205  77.77101  80.23449  82.70252  85.17512
  87.65232  90.13415  92.62064  95.11179  97.60763 100.10819 102.61348
 105.12352 107.63832 110.15791 112.68229 115.21148 117.7455  120.28436
 122.82806 125.37662 127.93006 130.48838 133.05158 135.61969 138.1927
 140.77063 143.35348 145.94127 148.53399 151.13165 153.73426 156.34183
 158.95436"
"  3.97026   6.24155   8.5671   10.90983  13.26109  15.61788  17.97891
  20.34361  22.7117   25.08308  27.45774  29.83569  32.21701  34.60175
  36.99     39.38184  41.77734  44.17659  46.57966  48.98661  51.39753
  53.81248  56.2315   58.65467  61.08203  63.51363  65.94953  68.38975
  70.83436  73.28337  75.73684  78.19479  80.65726  83.12427  85.59586
  88.07205  90.55286  93.03833  95.52847  98.0233  100.52285 103.02713
 105.53616 108.04996 110.56854 113.09192 115.62011 118.15314 120.69099
 123.23371 125.78128 128.33373 130.89106 133.45328 136.0204  138.59244
 141.16939 143.75127 146.33808 148.92983 151.52652 154.12817 156.73477
 159.34633"
"  4.40071   6.6824    9.01036  11.35389  13.70539  16.06215  18.42299
  20.78738  23.15508  25.52599  27.90011  30.27748  32.65815  35.04221
  37.42973  39.8208   42.2155   44.61392  47.01612  49.4222   51.83222
  54.24624  56.66432  59.08654  61.51293  63.94356  66.37847  68.81771
  71.26131  73.70933  76.16179  78.61873  81.08019  83.54619  86.01676
  88.49194  90.97174  93.45619  95.94532  98.43914 100.93767 103.44094
 105.94896 108.46175 110.97933 113.50171 116.0289  118.56092 121.09779
 123.6395  126.18608 128.73754 131.29388 133.85511 136.42126 138.99231
 141.56828 144.14918 146.73502 149.3258  151.92152 154.5222  157.12783
 159.73843"
"  4.83361   7.12373   9.45375  11.79796  14.14965  16.50634  18.86698
  21.23106  23.59836  25.96882  28.34242  30.71921  33.09926  35.48264
  37.86945  40.25977  42.65368  45.05128  47.45265  49.85785  52.26698
  54.68009  57.09724  59.51852  61.94396  64.37362  66.80755  69.2458
  71.68842  74.13543  76.58689  79.04283  81.50328  83.96827  86.43783
  88.91199  91.39078  93.87421  96.36233  98.85513 101.35266 103.85491
 106.36193 108.87371 111.39028 113.91165 116.43784 118.96886 121.50472
 124.04544 126.59103 129.14149 131.69684 134.25709 136.82224 139.39231
 141.9673  144.54723 147.13208 149.72189 152.31664 154.91634 157.52101
 160.13064"
"  5.2684    7.56544   9.89723  12.24202  14.59385  16.95046  19.31087
  21.67464  24.04155  26.41155  28.78464  31.16087  33.54031  35.92303
  38.30914  40.69873  43.09187  45.48867  47.88921  50.29356  52.7018
  55.11401  57.53025  59.95059  62.37508  64.80379  67.23675  69.67402
  72.11565  74.56168  77.01214  79.46707  81.92651  84.39049  86.85904
  89.33219  91.80997  94.29239  96.77949  99.27128 101.76779 104.26904
 106.77504 109.28582 111.80138 114.32174 116.84693 119.37695 121.91181
 124.45153 126.99612 129.54558 132.09994 134.6592  137.22337 139.79245
 142.36646 144.9454  147.52927 150.1181  152.71188 155.31061 157.91431
 160.52297"
"  5.70466   8.00746  10.34078  12.68606  15.03798  17.39449  19.75468
  22.11812  24.48465  26.8542   29.22679  31.60247  33.9813   36.36339
  38.74881  41.13767  43.53006  45.92607  48.32579  50.7293   53.13668
  55.548    57.96334  60.38275  62.80631  65.23406  67.66606  70.10236
  72.54301  74.98805  77.43751  79.89145  82.34989  84.81286  87.2804
  89.75254  92.2293   94.71072  97.1968   99.68758 102.18308 104.68331
 107.1883  109.69807 112.21262 114.73198 117.25616 119.78517 122.31903
 124.85775 127.40134 129.94981 132.50318 135.06144 137.62462 140.19271
 142.76573 145.34369 147.92659 150.51443 153.10723 155.70499 158.30772
 160.91541"
"  6.14209   8.44972  10.78437  13.13007  15.48205  17.83843  20.19838
  22.56151  24.92766  27.29676  29.66885  32.04399  34.42223  36.80369
  39.18844  41.5766   43.96824  46.36348  48.7624   51.16508  53.5716
  55.98205  58.39649  60.81499  63.23761  65.66442  68.09547  70.53081
  72.97048  75.41453  77.86301  80.31595  82.77339  85.23536  87.7019
  90.17303  92.64878  95.12918  97.61425 100.10402 102.59851 105.09773
 107.60171 110.11046 112.624   115.14235 117.66553 120.19353 122.72639
 125.26411 127.8067  130.35417 132.90654 135.46381 138.02599 140.5931
 143.16513 145.7421  148.32402 150.91088 153.5027  156.09949 158.70124
 161.30796"
"  6.58045   8.89218  11.22798  13.57403  15.92604  18.28229  20.64199
  23.0048   25.37056  27.73923  30.11083  32.48543  34.8631   37.24393
  39.62803  42.01549  44.40641  46.80088  49.19901  51.60087  54.00655
  56.41613  58.82969  61.24729  63.66899  66.09487  68.52497  70.95935
  73.39805  75.84113  78.28862  80.74057  83.19702  85.65799  88.12352
  90.59365  93.06839  95.54778  98.03184 100.5206  103.01407 105.51228
 108.01525 110.52299 113.03552 115.55286 118.07503 120.60203 123.13388
 125.6706  128.21218 130.75866 133.31003 135.86631 138.4275  140.99361
 143.56466 146.14064 148.72157 151.30745 153.89829 156.49409 159.09487
 161.70061"
"  7.01957   9.33479  11.6716   14.01795  16.36996  18.72605  21.0855
  23.44799  25.81336  28.1816   30.55272  32.92679  35.30389  37.68412
  40.06757  42.45434  44.84455  47.23827  49.63562  52.03668  54.44153
  56.85026  59.26294  61.67964  64.10044  66.52539  68.95455  71.38797
  73.82572  76.26783  78.71434  81.16531  83.62076  86.08073  88.54527
  91.01439  93.48813  95.96651  98.44956 100.9373  103.42977 105.92696
 108.42892 110.93565 113.44717 115.96351 118.48466 121.01066 123.5415
 126.07721 128.6178  131.16327 133.71364 136.26892 138.82912 141.39424
 143.96429 146.53929 149.11923 151.70413 154.29399 156.88881 159.48861
 162.09338"
"  7.45931   9.77754  12.11522  14.46181  16.8138   19.16972  21.52892
  23.89107  26.25607  28.62387  30.99452  33.36807  35.74461  38.12423
  40.50705  42.89315  45.28265  47.67564  50.07223  52.47249  54.87652
  57.28441  59.69622  62.11205  64.53194  66.95597  69.3842   71.81668
  74.25347  76.69461  79.14016  81.59014  84.04461  86.50359  88.96713
  91.43525  93.90798  96.38536  98.8674  101.35413 103.84559 106.34177
 108.84272 111.34844 113.85895 116.37427 118.89442 121.41941 123.94925
 126.48395 129.02354 131.56801 134.11738 136.67166 139.23086 141.79499
 144.36405 146.93805 149.51701 152.10092 154.68979 157.28364 159.88245
 162.48624"
"  7.89957  10.22038  12.55883  14.90562  17.25756  19.6133   21.97223
  24.33406  26.69867  29.06605  31.43622  33.80926  36.18525  38.56429
  40.94647  43.33192  45.72072  48.11299  50.50882  52.9083   55.31152
  57.71858  60.12954  62.54449  64.96349  67.38661  69.81392  72.24546
  74.6813   77.12149  79.56606  82.01507  84.46855  86.92655  89.38909
  91.85621  94.32795  96.80432  99.28536 101.77108 104.26153 106.7567
 109.25664 111.76135 114.27085 116.78516 119.3043  121.82828 124.35711
 126.89081 129.42939 131.97286 134.52123 137.07451 139.63272 142.19585
 144.76392 147.33693 149.9149  152.49782 155.08571 157.67857 160.2764
 162.87921"
"  8.34024  10.66329  13.00241  15.34936  17.70123  20.05678  22.41544
  24.77694  27.14117  29.50812  31.87783  34.25036  36.62581  39.00426
  41.38584  43.77063  46.15875  48.5503   50.94539  53.3441   55.74652
  58.15276  60.56287  62.97696  65.39508  67.8173   70.24369  72.67431
  75.10921  77.54844  79.99205  82.44009  84.8926   87.34961  89.81116
  92.27729  94.74802  97.22339  99.70343 102.18815 104.67758 107.17175
 109.67068 112.17438 114.68287 117.19617 119.7143  122.23727 124.7651
 127.29779 129.83537 132.37783 134.9252  137.47748 140.03469 142.59682
 145.1639  147.73592 150.31289 152.89483 155.48173 158.0736  160.67045
 163.27229"
"  8.78126  11.10627  13.44597  15.79303  18.14481  20.50017  22.85855
  25.21972  27.58357  29.9501   32.31934  34.69138  37.06628  39.44417
  41.82513  44.20929  46.59674  48.98758  51.38193  53.77988  56.18152
  58.58694  60.99623  63.40945  65.8267   68.24803  70.67352  73.10321
  75.53718  77.97546  80.41812  82.86519  85.31672  87.77276  90.23332
  92.69846  95.1682   97.64257 100.1216  102.60532 105.09375 107.58691
 110.08483 112.58752 115.095   117.60729 120.12442 122.64638 125.1732
 127.70488 130.24145 132.78292 135.32928 137.88056 140.43677 142.99791
 145.56398 148.13501 150.71099 153.29194 155.87785 158.46874 161.06461
 163.66546"
"  9.22256  11.54928  13.88948  16.23663  18.58831  20.94346  23.30156
  25.66239  28.02586  30.39197  32.76076  35.1323   37.50668  39.884
  42.26436  44.64788  47.03467  49.42482  51.81845  54.21565  56.61651
  59.02113  61.42959  63.84197  66.25835  68.6788   71.10338  73.53217
  75.9652   78.40255  80.84426  83.29037  85.74093  88.19599  90.65557
  93.11972  95.58847  98.06185 100.53988 103.02259 105.51002 108.00217
 110.49908 113.00077 115.50724 118.01853 120.53464 123.05559 125.58141
 128.11209 130.64765 133.18811 135.73347 138.28375 140.83896 143.3991
 145.96418 148.53421 151.1092  153.68915 156.27408 158.86398 161.45886
 164.05873"
"  9.6641   11.99231  14.33295  16.68016  19.03172  21.38665  23.74446
  26.10496  28.46805  30.83375  33.20208  35.57313  37.94698  40.32374
  42.70352  45.08642  47.47255  49.86202  52.25493  54.65138  57.05148
  59.45531  61.86295  64.2745   66.69002  69.1096   71.53329  73.96117
  76.39328  78.8297   81.27046  83.71562  86.16522  88.6193   91.07791
  93.54108  96.00884  98.48122 100.95825 103.43997 105.92639 108.41754
 110.91345 113.41412 115.91959 118.42987 120.94497 123.46492 125.98972
 128.5194  131.05396 133.59341 136.13777 138.68705 141.24125 143.80039
 146.36447 148.93351 151.50751 154.08647 156.6704  159.25931 161.85321
 164.45209"
" 10.10584  12.43536  14.77637  17.12361  19.47504  21.82974  24.18727
  26.54743  28.91014  31.27542  33.6433   36.01387  38.3872   40.76341
  43.1426   45.52489  47.91037  50.29916  52.69137  55.08709  57.48643
  59.88948  62.29632  64.70703  67.12171  69.54042  71.96323  74.3902
  76.82141  79.2569   81.69672  84.14093  86.58957  89.04269  91.50033
  93.96251  96.42929  98.90068 101.37672 103.85744 106.34286 108.83301
 111.32791 113.82758 116.33204 118.84131 121.35541 123.87435 126.39815
 128.92681 131.46037 133.99881 136.54217 139.09045 141.64365 144.20179
 146.76487 149.33291 151.90591 154.48388 157.06683 159.65475 162.24766
 164.84555"
" 10.54773  12.8784   15.21973  17.56698  19.91826  22.27273  24.62997
  26.98979  29.35213  31.71699  34.08443  36.45451  38.82733  41.203
  43.58161  45.96329  48.34813  50.73626  53.12777  55.52277  57.92136
  60.32363  62.72967  65.13957  67.55341  69.97126  72.39319  74.81928
  77.24957  79.68414  82.12303  84.5663   87.01399  89.46615  91.92282
  94.38403  96.84982  99.32023 101.79528 104.275   106.75942 109.24857
 111.74247 114.24114 116.74459 119.25286 121.76595 124.28388 126.80667
 129.33433 131.86688 134.40432 136.94667 139.49395 142.04615 144.60329
 147.16537 149.73242 152.30442 154.88139 157.46334 160.05028 162.6422
 165.23911"
" 10.98976  13.32144  15.66304  18.01027  20.36139  22.71562  25.07256
  27.43204  29.79401  32.15846  34.52545  36.89506  39.26737  41.6425
  44.02054  46.40162  48.78584  51.1733   53.56413  55.95841  58.35626
  60.75776  63.16302  65.57211  67.98511  70.40211  72.82318  75.24838
  77.67778  80.11143  82.5494   84.99173  87.43847  89.88968  92.34538
  94.80562  97.27043  99.73985 102.21391 104.69265 107.17607 109.66423
 112.15712 114.65479 117.15724 119.6645  122.17658 124.69351 127.21529
 129.74195 132.27349 134.80993 137.35128 139.89754 142.44874 145.00488
 147.56597 150.13201 152.70302 155.279   157.85996 160.4459  163.03683
 165.63275"
" 11.43189  13.76445  16.10628  18.45347  20.80443  23.15841  25.51506
  27.8742   30.23578  32.59982  34.96637  37.33551  39.70732  42.08191
  44.4594   46.83988  49.22347  51.61029  54.00043  56.39401  58.79113
  61.19188  63.59635  66.00464  68.41682  70.83298  73.25318  75.67751
  78.10601  80.53876  82.97581  85.41721  87.86301  90.31326  92.768
  95.22727  97.69111 100.15956 102.63263 105.11038 107.59281 110.07997
 112.57186 115.06853 117.56997 120.07623 122.58731 125.10323 127.62401
 130.14966 132.6802  135.21563 137.75597 140.30124 142.85144 145.40657
 147.96666 150.53171 153.10172 155.6767  158.25667 160.84162 163.43155
 166.02649"
" 11.8741   14.20744  16.54945  18.89659  21.24738  23.60111  25.95745
  28.31624  30.67745  33.04109  35.4072   37.77587  40.14718  42.52124
  44.89817  47.27806  49.66104  52.04721  54.43669  56.82957  59.22596
  61.62596  64.02966  66.43716  68.84852  71.26385  73.6832   76.10665
  78.53427  80.96612  83.40225  85.84273  88.28759  90.7369   93.19068
  95.64899  98.11186 100.57933 103.05143 105.52818 108.00963 110.49579
 112.98669 115.48235 117.9828  120.48805 122.99813 125.51305 128.03282
 130.55747 133.087   135.62143 138.16077 140.70503 143.25422 145.80836
 148.36745 150.93149 153.50051 156.0745  158.65347 161.23742 163.82637
 166.42032"
" 12.31637  14.6504   16.99256  19.33963  21.69022  24.0437   26.39973
  28.75819  31.11902  33.48225  35.84792  38.21612  40.58694  42.96049
  45.33686  47.71617  50.09854  52.48408  54.87289  57.26508  59.66075
  62.06001  64.46295  66.86966  69.28022  71.69472  74.11322  76.53581
  78.96255  81.39351  83.82873  86.26829  88.71223  91.16059  93.61342
  96.07077  98.53268 100.99917 103.47029 105.94606 108.42652 110.91169
 113.4016  115.89626 118.39571 120.89997 123.40904 125.92295 128.44172
 130.96536 133.49389 136.02731 138.56565 141.10891 143.6571  146.21024
 148.76832 151.33137 153.89939 156.47238 159.05035 161.63332 164.22127
 166.81423"
" 12.75868  15.09332  17.4356   19.78257  22.13297  24.48619  26.84192
  29.20003  31.56049  33.92331  36.28855  38.65629  41.02662  43.39964
  45.77547  48.15421  50.53597  52.92088  55.30903  57.70054  60.09551
  62.49404  64.89622  67.30215  69.71191  72.12558  74.54325  76.96499
  79.39085  81.82092  84.25525  86.69389  89.1369   91.58433  94.03622
  96.49261  98.95356 101.41908 103.88922 106.36402 108.84349 111.32767
 113.81658 116.31026 118.80871 121.31196 123.82003 126.33294 128.85071
 131.37335 133.90087 136.43329 138.97063 141.51288 144.06007 146.6122
 149.16929 151.73134 154.29836 156.87035 159.44733 162.0293  164.61626
 167.20823"
" 13.20103  15.53619  17.87856  20.22543  22.57563  24.92858  27.284
  29.64176  32.00185  34.36426  36.72907  39.09635  41.4662   43.83871
  46.21399  48.59216  50.97333  53.35761  55.74512  58.13595  60.53022
  62.92802  65.32945  67.73461  70.14358  72.55644  74.97328  77.39417
  79.81917  82.24836  84.68179  87.11952  89.56161  92.00811  94.45906
  96.9145   99.37449 101.83905 104.30822 106.78204 109.26053 111.74372
 114.23165 116.72433 119.22178 121.72404 124.23111 126.74302 129.25978
 131.78142 134.30794 136.83936 139.37569 141.91694 144.46313 147.01426
 149.57034 152.13139 154.69741 157.26841 159.84439 162.42537 165.01134
